"0","T","700200000","19","咬翼型（４．１×３又は２．１×３．５）","7","ｺｳﾖｸｶﾞﾀ","6","1","枚","1","39.00","0","1","00","00","1","39.00","0","0","0","0","0","0","","915000","0","20160401","00000000","99999999","3","13","0","","","","フィルム・咬翼型（４．１ｃｍ×３ｃｍ又は２．１ｃｍ×３．５ｃｍ）"
"0","T","700210000","19","オルソパントモ型（２０．３×３０．５）","11","ｵﾙｿﾊﾟﾝﾄﾓｶﾞﾀ","6","1","枚","1","101.00","0","1","00","00","1","101.00","0","0","0","0","0","0","","916000","0","20160401","00000000","99999999","3","14","0","","","","フィルム・オルソパントモ型・２０．３ｃｍ×３０．５ｃｍ"
"0","T","700220000","15","オルソパントモ型（１５×３０）","11","ｵﾙｿﾊﾟﾝﾄﾓｶﾞﾀ","6","1","枚","1","118.00","0","1","00","00","1","118.00","0","0","0","0","0","0","","917000","0","20160401","00000000","99999999","3","14","0","","","","フィルム・オルソパントモ型・１５ｃｍ×３０ｃｍ"
"0","T","700230000","12","小児型（２．２×３．５）","7","ｼｮｳﾆｶﾞﾀ","6","1","枚","1","30.00","0","1","00","00","1","30.00","0","0","0","0","0","0","","918000","0","20160401","00000000","99999999","3","15","0","","","","フィルム・小児型・２．２ｃｍ×３．５ｃｍ"
"0","T","700240000","16","間接撮影用フィルム（１０×１０）","14","ｶﾝｾﾂｻﾂｴｲﾖｳﾌｨﾙﾑ","6","1","枚","1","28.00","0","1","00","00","1","28.00","0","0","0","0","0","0","","920000","0","20160401","00000000","99999999","3","16","0","","","","フィルム・間接撮影用フィルム・１０ｃｍ×１０ｃｍ"
"0","T","700250000","14","間接撮影用フィルム（７×７）","14","ｶﾝｾﾂｻﾂｴｲﾖｳﾌｨﾙﾑ","6","1","枚","1","22.00","0","1","00","00","1","22.00","0","0","0","0","0","0","","921000","0","20160401","00000000","99999999","3","16","0","","","","フィルム・間接撮影用フィルム・７ｃｍ×７ｃｍ"
"0","T","700260000","14","間接撮影用フィルム（６×６）","14","ｶﾝｾﾂｻﾂｴｲﾖｳﾌｨﾙﾑ","6","1","枚","1","15.00","0","1","00","00","1","15.00","0","0","0","0","0","0","","922000","0","20160401","00000000","99999999","3","16","0","","","","フィルム・間接撮影用フィルム・６ｃｍ×６ｃｍ"
"0","T","700270000","16","オデルカ用フィルム（１０×１０）","11","ｵﾃﾞﾙｶﾖｳﾌｨﾙﾑ","6","1","枚","1","32.00","0","1","00","00","1","32.00","0","0","0","0","0","0","","923000","0","20160401","00000000","99999999","3","17","0","","","","フィルム・オデルカ用フィルム・１０ｃｍ×１０ｃｍ"
"0","T","700280000","14","オデルカ用フィルム（７×７）","11","ｵﾃﾞﾙｶﾖｳﾌｨﾙﾑ","6","1","枚","1","22.00","0","1","00","00","1","22.00","0","0","0","0","0","0","","924000","0","20160401","00000000","99999999","3","17","0","","","","フィルム・オデルカ用フィルム・７ｃｍ×７ｃｍ"
"0","T","700290000","20","マンモグラフィー用フィルム（２４×３０）","15","ﾏﾝﾓｸﾞﾗﾌｨｰﾖｳﾌｨﾙﾑ","6","1","枚","1","133.00","0","1","00","00","1","133.00","0","0","0","0","0","0","","925000","0","20160401","00000000","99999999","3","18","0","","","","フィルム・マンモグラフィー用フィルム・２４ｃｍ×３０ｃｍ"
"0","T","700300000","25","マンモグラフィー用フィルム（２４×３０）（２分割）","15","ﾏﾝﾓｸﾞﾗﾌｨｰﾖｳﾌｨﾙﾑ","6","1","枚","1","133.00","0","1","00","00","1","133.00","0","0","0","0","0","0","","926000","0","20160401","00000000","99999999","3","18","0","","","","フィルム・マンモグラフィー用フィルム・２４ｃｍ×３０ｃｍ（２分割）"
"0","T","700310000","24","マンモグラフィー用フィルム（２０．３×２５．４）","15","ﾏﾝﾓｸﾞﾗﾌｨｰﾖｳﾌｨﾙﾑ","6","1","枚","1","133.00","0","1","00","00","1","133.00","0","0","0","0","0","0","","927000","0","20160401","00000000","99999999","3","18","0","","","","フィルム・マンモグラフィー用フィルム・２０．３ｃｍ×２５．４ｃｍ"
"0","T","700320000","29","マンモグラフィー用フィルム（２０．３×２５．４）（２分割）","15","ﾏﾝﾓｸﾞﾗﾌｨｰﾖｳﾌｨﾙﾑ","6","1","枚","1","133.00","0","1","00","00","1","133.00","0","0","0","0","0","0","","928000","0","20160401","00000000","99999999","3","18","0","","","","フィルム・マンモグラフィー用フィルム・２０．３ｃｍ×２５．４ｃｍ（２分割）"
"0","T","700330000","20","マンモグラフィー用フィルム（１８×２４）","15","ﾏﾝﾓｸﾞﾗﾌｨｰﾖｳﾌｨﾙﾑ","6","1","枚","1","123.00","0","1","00","00","1","123.00","0","0","0","0","0","0","","929000","0","20160401","00000000","99999999","3","18","0","","","","フィルム・マンモグラフィー用フィルム・１８ｃｍ×２４ｃｍ"
"0","T","700340000","25","マンモグラフィー用フィルム（１８×２４）（２分割）","15","ﾏﾝﾓｸﾞﾗﾌｨｰﾖｳﾌｨﾙﾑ","6","1","枚","1","123.00","0","1","00","00","1","123.00","0","0","0","0","0","0","","930000","0","20160401","00000000","99999999","3","18","0","","","","フィルム・マンモグラフィー用フィルム・１８ｃｍ×２４ｃｍ（２分割）"
"0","T","700350000","25","マンモグラフィー用フィルム（１８×２４）（４分割）","15","ﾏﾝﾓｸﾞﾗﾌｨｰﾖｳﾌｨﾙﾑ","6","1","枚","1","123.00","0","1","00","00","1","123.00","0","0","0","0","0","0","","931000","0","20160401","00000000","99999999","3","18","0","","","","フィルム・マンモグラフィー用フィルム・１８ｃｍ×２４ｃｍ（４分割）"
"0","T","700590000","10","内視鏡検査用フィルム","15","ﾅｲｼｷｮｳｹﾝｻﾖｳﾌｨﾙﾑ","6","1","枚","2","0.00","0","0","00","00","2","0.00","0","0","0","0","0","0","","952000","0","20160401","00000000","99999999","0","0","0","","","","内視鏡検査用フィルム"
"0","T","700600000","11","眼科学的検査用フィルム","18","ｶﾞﾝｶｶﾞｸﾃｷｹﾝｻﾖｳﾌｨﾙﾑ","6","1","枚","2","0.00","0","0","00","00","2","0.00","0","0","0","0","0","0","","953000","0","20160401","00000000","99999999","0","0","0","","","","眼科学的検査用フィルム"
"0","T","700630000","11","フィルム（３０×３５）","4","ﾌｨﾙﾑ","6","1","枚","1","85.00","0","1","00","00","1","85.00","0","0","0","0","0","0","","910000","0","20160401","00000000","99999999","3","8","0","","","","フィルム・３０ｃｍ×３５ｃｍ"
"0","T","700640000","11","フィルム（２４×３０）","4","ﾌｨﾙﾑ","6","1","枚","1","67.00","0","1","00","00","1","67.00","0","0","0","0","0","0","","911000","0","20160401","00000000","99999999","3","9","0","","","","フィルム・２４ｃｍ×３０ｃｍ"
"0","T","700650000","11","フィルム（１８×２４）","4","ﾌｨﾙﾑ","6","1","枚","1","45.00","0","1","00","00","1","45.00","0","0","0","0","0","0","","912000","0","20160401","00000000","99999999","3","10","0","","","","フィルム・１８ｃｍ×２４ｃｍ"
"0","T","700680000","10","小児型（２．４×３）","7","ｼｮｳﾆｶﾞﾀ","6","1","枚","1","23.00","0","1","00","00","1","23.00","0","0","0","0","0","0","","919000","0","20160401","00000000","99999999","3","15","0","","","","フィルム・小児型・２．４ｃｍ×３ｃｍ"
"5","T","700710000","13","画像記録用フィルム（半切）","14","ｶﾞｿﾞｳｷﾛｸﾖｳﾌｨﾙﾑ","6","1","枚","1","243.00","0","1","00","00","1","247.00","0","0","0","0","0","0","","932000","0","20160401","00000000","99999999","3","19","0","","","","フィルム・画像記録用フィルム・半切"
"5","T","700720000","18","画像記録用フィルム（半切）（２分割）","14","ｶﾞｿﾞｳｷﾛｸﾖｳﾌｨﾙﾑ","6","1","枚","1","243.00","0","1","00","00","1","247.00","0","0","0","0","0","0","","933000","0","20160401","00000000","99999999","3","19","0","","","","フィルム・画像記録用フィルム・半切（２分割）"
"5","T","700730000","13","画像記録用フィルム（大角）","14","ｶﾞｿﾞｳｷﾛｸﾖｳﾌｨﾙﾑ","6","1","枚","1","211.00","0","1","00","00","1","214.00","0","0","0","0","0","0","","934000","0","20160401","00000000","99999999","3","19","0","","","","フィルム・画像記録用フィルム・大角"
"5","T","700740000","18","画像記録用フィルム（大角）（２分割）","14","ｶﾞｿﾞｳｷﾛｸﾖｳﾌｨﾙﾑ","6","1","枚","1","211.00","0","1","00","00","1","214.00","0","0","0","0","0","0","","935000","0","20160401","00000000","99999999","3","19","0","","","","フィルム・画像記録用フィルム・大角（２分割）"
"0","T","700750000","15","画像記録用フィルム（大四ツ切）","14","ｶﾞｿﾞｳｷﾛｸﾖｳﾌｨﾙﾑ","6","1","枚","1","184.00","0","1","00","00","1","184.00","0","0","0","0","0","0","","936000","0","20160401","00000000","99999999","3","19","0","","","","フィルム・画像記録用フィルム・大四ツ切"
"0","T","700760000","20","画像記録用フィルム（大四ツ切）（２分割）","14","ｶﾞｿﾞｳｷﾛｸﾖｳﾌｨﾙﾑ","6","1","枚","1","184.00","0","1","00","00","1","184.00","0","0","0","0","0","0","","937000","0","20160401","00000000","99999999","3","19","0","","","","フィルム・画像記録用フィルム・大四ツ切（２分割）"
"0","T","700770000","20","画像記録用フィルム（大四ツ切）（４分割）","14","ｶﾞｿﾞｳｷﾛｸﾖｳﾌｨﾙﾑ","6","1","枚","1","184.00","0","1","00","00","1","184.00","0","0","0","0","0","0","","938000","0","20160401","00000000","99999999","3","19","0","","","","フィルム・画像記録用フィルム・大四ツ切（４分割）"
"5","T","700780000","13","画像記録用フィルム（Ｂ４）","14","ｶﾞｿﾞｳｷﾛｸﾖｳﾌｨﾙﾑ","6","1","枚","1","154.00","0","1","00","00","1","159.00","0","0","0","0","0","0","","939000","0","20160401","00000000","99999999","3","19","0","","","","フィルム・画像記録用フィルム・Ｂ４"
"5","T","700790000","18","画像記録用フィルム（Ｂ４）（２分割）","14","ｶﾞｿﾞｳｷﾛｸﾖｳﾌｨﾙﾑ","6","1","枚","1","154.00","0","1","00","00","1","159.00","0","0","0","0","0","0","","940000","0","20160401","00000000","99999999","3","19","0","","","","フィルム・画像記録用フィルム・Ｂ４（２分割）"
"5","T","700800000","18","画像記録用フィルム（Ｂ４）（４分割）","14","ｶﾞｿﾞｳｷﾛｸﾖｳﾌｨﾙﾑ","6","1","枚","1","154.00","0","1","00","00","1","159.00","0","0","0","0","0","0","","941000","0","20160401","00000000","99999999","3","19","0","","","","フィルム・画像記録用フィルム・Ｂ４（４分割）"
"5","T","700810000","14","画像記録用フィルム（四ツ切）","14","ｶﾞｿﾞｳｷﾛｸﾖｳﾌｨﾙﾑ","6","1","枚","1","133.00","0","1","00","00","1","149.00","0","0","0","0","0","0","","942000","0","20160401","00000000","99999999","3","19","0","","","","フィルム・画像記録用フィルム・四ツ切"
"5","T","700820000","19","画像記録用フィルム（四ツ切）（２分割）","14","ｶﾞｿﾞｳｷﾛｸﾖｳﾌｨﾙﾑ","6","1","枚","1","133.00","0","1","00","00","1","149.00","0","0","0","0","0","0","","943000","0","20160401","00000000","99999999","3","19","0","","","","フィルム・画像記録用フィルム・四ツ切（２分割）"
"5","T","700830000","19","画像記録用フィルム（四ツ切）（４分割）","14","ｶﾞｿﾞｳｷﾛｸﾖｳﾌｨﾙﾑ","6","1","枚","1","133.00","0","1","00","00","1","149.00","0","0","0","0","0","0","","944000","0","20160401","00000000","99999999","3","19","0","","","","フィルム・画像記録用フィルム・四ツ切（４分割）"
"5","T","700840000","14","画像記録用フィルム（六ツ切）","14","ｶﾞｿﾞｳｷﾛｸﾖｳﾌｨﾙﾑ","6","1","枚","1","118.00","0","1","00","00","1","132.00","0","0","0","0","0","0","","945000","0","20160401","00000000","99999999","3","19","0","","","","フィルム・画像記録用フィルム・六ツ切"
"5","T","700850000","19","画像記録用フィルム（六ツ切）（２分割）","14","ｶﾞｿﾞｳｷﾛｸﾖｳﾌｨﾙﾑ","6","1","枚","1","118.00","0","1","00","00","1","132.00","0","0","0","0","0","0","","946000","0","20160401","00000000","99999999","3","19","0","","","","フィルム・画像記録用フィルム・六ツ切（２分割）"
"5","T","700860000","19","画像記録用フィルム（六ツ切）（４分割）","14","ｶﾞｿﾞｳｷﾛｸﾖｳﾌｨﾙﾑ","6","1","枚","1","118.00","0","1","00","00","1","132.00","0","0","0","0","0","0","","947000","0","20160401","00000000","99999999","3","19","0","","","","フィルム・画像記録用フィルム・六ツ切（４分割）"
"0","T","700870000","16","画像記録用フィルム（２４×３０）","14","ｶﾞｿﾞｳｷﾛｸﾖｳﾌｨﾙﾑ","6","1","枚","1","142.00","0","1","00","00","1","142.00","0","0","0","0","0","0","","948000","0","20160401","00000000","99999999","3","19","0","","","","フィルム・画像記録用フィルム・２４ｃｍ×３０ｃｍ"
"0","T","700880000","21","画像記録用フィルム（２４×３０）（２分割）","14","ｶﾞｿﾞｳｷﾛｸﾖｳﾌｨﾙﾑ","6","1","枚","1","142.00","0","1","00","00","1","142.00","0","0","0","0","0","0","","949000","0","20160401","00000000","99999999","3","19","0","","","","フィルム・画像記録用フィルム・２４ｃｍ×３０ｃｍ（２分割）"
"0","T","700890000","21","画像記録用フィルム（２４×３０）（４分割）","14","ｶﾞｿﾞｳｷﾛｸﾖｳﾌｨﾙﾑ","6","1","枚","1","142.00","0","1","00","00","1","142.00","0","0","0","0","0","0","","950000","0","20160401","00000000","99999999","3","19","0","","","","フィルム・画像記録用フィルム・２４ｃｍ×３０ｃｍ（４分割）"
"5","T","705040000","6","ダイレーター","7","ﾀﾞｲﾚｰﾀｰ","0","0","","1","2440.00","0","0","00","00","1","2520.00","0","0","0","0","0","0","","58000","0","20160401","00000000","99999999","2","2","0","","","","ダイレーター"
"5","T","710010001","28","血管造影用シースイントロデューサーセット（選択的導入用）","20","ｹｯｶﾝｿﾞｳｴｲﾖｳｼｰｽｲﾝﾄﾛﾃﾞ","0","0","","1","15900.00","0","0","00","00","1","16600.00","0","0","0","0","0","0","","53000","0","20160401","00000000","99999999","2","1","0","","","","血管造影用シースイントロデューサーセット・選択的導入用（ガイディングカテーテルを兼ねるもの）"
"0","T","710010002","23","プラスチックカニューレ型静脈内留置針（標準型）","20","ﾌﾟﾗｽﾁｯｸｶﾆｭｰﾚｶﾞﾀｼﾞｮｳﾐ","0","0","","1","89.00","0","0","00","00","1","89.00","0","0","0","0","0","0","","104000","0","20160401","00000000","99999999","2","20","0","","","","プラスチックカニューレ型静脈内留置針・標準型"
"5","T","710010003","32","プラスチックカニューレ型静脈内留置針（針刺し事故防止機構付加型）","20","ﾌﾟﾗｽﾁｯｸｶﾆｭｰﾚｶﾞﾀｼﾞｮｳﾐ","0","0","","1","95.00","0","0","00","00","1","98.00","0","0","0","0","0","0","","105000","0","20160401","00000000","99999999","2","20","0","","","","プラスチックカニューレ型静脈内留置針・針刺し事故防止機構付加型"
"0","T","710010004","29","中心静脈用カテーテル（標準・シングルルーメン・スルーザ型）","19","ﾁｭｳｼﾝｼﾞｮｳﾐｬｸﾖｳｶﾃｰﾃﾙ","0","0","","1","1660.00","0","0","00","00","1","1660.00","0","0","0","0","0","0","","106000","0","20160401","00000000","99999999","2","21","0","","","","中心静脈用カテーテル・標準型・シングルルーメン・スルーザカニューラ型"
"0","T","710010005","31","中心静脈用カテーテル（標準・シングルルーメン・セルジンガー型）","19","ﾁｭｳｼﾝｼﾞｮｳﾐｬｸﾖｳｶﾃｰﾃﾙ","0","0","","1","1930.00","0","0","00","00","1","1930.00","0","0","0","0","0","0","","107000","0","20160401","00000000","99999999","2","21","0","","","","中心静脈用カテーテル・標準型・シングルルーメン・セルジンガー型"
"5","T","710010006","10","ヘモダイアフィルター","11","ﾍﾓﾀﾞｲｱﾌｨﾙﾀｰ","0","0","","1","2810.00","0","0","00","00","1","2860.00","0","0","0","0","0","0","","228000","0","20160401","00000000","99999999","2","40","1","","","","人工腎臓用特定保険医療材料（回路を含む。）・ヘモダイアフィルター"
"5","T","710010007","12","固定用内副子用ワッシャー","17","ｺﾃｲﾖｳﾅｲﾌｸｼﾖｳﾜｯｼｬｰ","0","0","","1","2640.00","0","0","00","00","1","2740.00","1","0","0","0","0","0","","345000","0","20160401","00000000","99999999","2","63","0","","","","固定用内副子用ワッシャー"
"9","T","710010008","15","固定用内副子用ワッシャー（２）","17","ｺﾃｲﾖｳﾅｲﾌｸｼﾖｳﾜｯｼｬｰ","0","0","","0","0.00","0","0","00","00","1","1380.00","0","0","0","0","0","0","","338000","0","20160401","00000000","20160331","2","63","0","","","","固定用内副子用ワッシャー（２）"
"5","T","710010009","12","脊椎スクリュー（固定型）","9","ｾｷﾂｲｽｸﾘｭｰ","0","0","","1","63400.00","0","0","00","00","1","71500.00","0","0","0","0","0","0","","352000","0","20160401","00000000","99999999","2","64","0","","","","脊椎固定用材料・脊椎スクリュー（固定型）"
"5","T","710010010","12","脊椎スクリュー（可動型）","9","ｾｷﾂｲｽｸﾘｭｰ","0","0","","1","100000.00","0","0","00","00","1","104000.00","0","0","0","0","0","0","","353000","0","20160401","00000000","99999999","2","64","0","","","","脊椎固定用材料・脊椎スクリュー（可動型）"
"0","T","710010011","24","気管・気管支ステント（一時留置型・ストレート型）","11","ｷｶﾝｷｶﾝｼｽﾃﾝﾄ","0","0","","1","52400.00","0","0","00","00","1","52400.00","0","0","0","0","0","0","","512000","0","20160401","00000000","99999999","2","94","0","","","","気管・気管支ステント・一時留置型・ストレート型"
"5","T","710010012","17","気管・気管支ステント（永久留置型）","11","ｷｶﾝｷｶﾝｼｽﾃﾝﾄ","0","0","","1","143000.00","0","0","00","00","1","60600.00","0","0","0","0","0","0","","514000","0","20160401","00000000","99999999","2","94","0","","","","気管・気管支ステント・永久留置型"
"0","T","710010013","23","ペースメーカー（トリプルチャンバ１型・標準型）","8","ﾍﾟｰｽﾒｰｶｰ","0","0","","1","1390000.00","0","0","00","00","1","1390000.00","0","0","0","0","0","0","","572000","0","20160401","00000000","99999999","2","112","0","","","","ペースメーカー・トリプルチャンバ（１型）・標準型"
"5","T","710010014","28","ディスポーザブル人工肺（膜型肺・リザーバーあり・一般用）","19","ﾃﾞｨｽﾎﾟｰｻﾞﾌﾞﾙｼﾞﾝｺｳﾊｲ","0","0","","1","126000.00","0","0","00","00","1","134000.00","0","0","0","0","0","0","","623000","0","20160401","00000000","99999999","2","124","0","","","","ディスポーザブル人工肺（膜型肺）・体外循環型（リザーバー機能あり）・一般用"
"5","T","710010015","28","ディスポーザブル人工肺（膜型肺・リザーバーなし・一般用）","19","ﾃﾞｨｽﾎﾟｰｻﾞﾌﾞﾙｼﾞﾝｺｳﾊｲ","0","0","","1","98000.00","0","0","00","00","1","105000.00","0","0","0","0","0","0","","625000","0","20160401","00000000","99999999","2","124","0","","","","ディスポーザブル人工肺（膜型肺）・体外循環型（リザーバー機能なし）・一般用"
"0","T","710010016","17","補助人工心臓セット（体外型・成人）","17","ﾎｼﾞｮｼﾞﾝｺｳｼﾝｿﾞｳｾｯﾄ","0","0","","1","3210000.00","0","0","00","00","1","3210000.00","0","0","0","0","0","0","","676000","0","20160401","00000000","99999999","2","129","0","","","","補助人工心臓セット・体外型・成人用"
"9","T","710010017","19","補助人工心臓セット（植込型・拍動流型）","17","ﾎｼﾞｮｼﾞﾝｺｳｼﾝｿﾞｳｾｯﾄ","0","0","","0","0.00","0","0","00","00","4","14200000","0","0","0","0","0","0","","616000","0","20160401","00000000","20160331","2","129","0","","","","補助人工心臓セット・植込型（拍動流型）"
"5","T","710010018","16","冠動脈用ステントセット（一般型）","17","ｶﾝﾄﾞｳﾐｬｸﾖｳｽﾃﾝﾄｾｯﾄ","0","0","","1","162000.00","0","0","00","00","1","169000.00","0","0","0","0","0","0","","704000","0","20160401","20161231","99999999","2","130","0","","","","心臓手術用カテーテル・冠動脈用ステントセット・一般型"
"5","T","710010019","18","冠動脈用ステントセット（救急処置型）","17","ｶﾝﾄﾞｳﾐｬｸﾖｳｽﾃﾝﾄｾｯﾄ","0","0","","1","298000.00","0","0","00","00","1","307000.00","0","0","0","0","0","0","","705000","0","20160401","00000000","99999999","2","130","0","","","","心臓手術用カテーテル・冠動脈用ステントセット・救急処置型"
"5","T","710010020","22","経皮的脳血管形成術用カテーテル（先端閉鎖型）","20","ｹｲﾋﾃｷﾉｳｹｯｶﾝｹｲｾｲｼﾞｭﾂﾖ","0","0","","1","138000.00","0","0","00","00","1","143000.00","0","0","0","0","0","0","","717000","0","20160401","00000000","99999999","2","133","0","","","","血管内手術用カテーテル・経皮的脳血管形成術用カテーテル・先端閉鎖型"
"0","T","710010021","22","経皮的脳血管形成術用カテーテル（先端開放型）","20","ｹｲﾋﾃｷﾉｳｹｯｶﾝｹｲｾｲｼﾞｭﾂﾖ","0","0","","1","190000.00","0","0","00","00","1","190000.00","0","0","0","0","0","0","","718000","0","20160401","00000000","99999999","2","133","0","","","","血管内手術用カテーテル・経皮的脳血管形成術用カテーテル・先端開放型"
"5","T","710010022","15","尿路拡張用カテーテル（尿管用）","16","ﾆｮｳﾛｶｸﾁｮｳﾖｳｶﾃｰﾃﾙ","0","0","","1","42500.00","0","0","00","00","1","43300.00","0","0","0","0","0","0","","788000","0","20160401","00000000","99999999","2","135","0","","","","尿路拡張用カテーテル・尿管用"
"5","T","710010023","15","尿路拡張用カテーテル（腎瘻用）","16","ﾆｮｳﾛｶｸﾁｮｳﾖｳｶﾃｰﾃﾙ","0","0","","1","42400.00","0","0","00","00","1","43100.00","0","0","0","0","0","0","","789000","0","20160401","00000000","99999999","2","135","0","","","","尿路拡張用カテーテル・腎瘻用"
"5","T","710010024","15","尿路拡張用カテーテル（尿道用）","16","ﾆｮｳﾛｶｸﾁｮｳﾖｳｶﾃｰﾃﾙ","0","0","","1","38700.00","0","0","00","00","1","39200.00","0","0","0","0","0","0","","790000","0","20160401","00000000","99999999","2","135","0","","","","尿路拡張用カテーテル・尿道用"
"5","T","710010025","31","胸・腹水シャントバルブカテーテル挿入用シースイントロデューサー","20","ｷｮｳﾌｸｽｲｼｬﾝﾄﾊﾞﾙﾌﾞｶﾃｰﾃ","0","0","","1","3410.00","0","0","00","00","1","3660.00","0","0","0","0","0","0","","57000","0","20160401","00000000","99999999","2","1","0","","","","胸・腹水シャントバルブカテーテル挿入用シースイントロデューサーセット"
"5","T","710010026","19","冠動脈用ステントセット（再狭窄抑制型）","17","ｶﾝﾄﾞｳﾐｬｸﾖｳｽﾃﾝﾄｾｯﾄ","0","0","","1","226000.00","0","0","00","00","1","261000.00","0","0","0","0","0","0","","706000","0","20160401","00000000","99999999","2","130","0","","","","心臓手術用カテーテル・冠動脈用ステントセット・再狭窄抑制型"
"5","T","710010027","29","塞栓用コイル（コイル・水圧式・ワイヤー式デタッチャブル型）","9","ｿｸｾﾝﾖｳｺｲﾙ","0","0","","1","111000.00","0","0","00","00","1","119000.00","0","0","0","0","0","0","","755000","0","20160401","00000000","99999999","2","133","0","","","","血管内手術用カテーテル・塞栓用コイル・コイル・水圧式・ワイヤー式デタッチャブル型"
"0","T","710010028","10","網膜硝子体手術用材料","20","ﾓｳﾏｸｼｮｳｼﾀｲｼｭｼﾞｭﾂﾖｳｻﾞ","0","0","","1","34300.00","0","0","00","00","1","34300.00","0","0","0","0","0","0","","806000","0","20160401","00000000","99999999","2","143","0","","","","網膜硝子体手術用材料"
