,,112015370,,乳幼児深夜加算（外来診療料）（入院外）,,,,,
,,112015470,,乳幼児時間外特例医療機関加算（外来診療料）（入院外）,,,,,
,,112015570,,夜間・早朝等加算（再診）,,,,,
,,112015670,,時間外対応加算２,,,,,
,,112015770,,明細書発行体制等加算,,,,,
,,112015810,,再診料（同一日複数科受診時の２科目）,,,,,
,,112015950,,電話等再診料（同一日複数科受診時の２科目）,,,,,
,,112016070,,時間外対応加算１,,,,,
,,112016170,,時間外対応加算３,,,,,
,,112016210,,外来診療料（同一日複数科受診時の２科目）,,,,,
,,112016310,,外来診療料（文書紹介申出患者）,,,,,
,,112016410,,外来診療料（同日複数科２科目・文書紹介申出患者）,,,,,
,,112016550,,同日外来診療料（文書紹介申出患者）,,,,,
,,112016610,,特定妥結率再診料,,,,,
,,112016750,,電話等特定妥結率再診料,,,,,
,,112016850,,同日特定妥結率再診料,,,,,
,,112016950,,同日電話等特定妥結率再診料,,,,,
,,112017010,,特定妥結率再診料（同一日複数科受診時の２科目）,,,,,
,,112017150,,電話等特定妥結率再診料（同一日複数科受診時の２科目）,,,,,
,,112017270,,地域包括診療加算２,,,,,
,,112017310,,特定妥結率外来診療料,,,,,
,,112017450,,同日特定妥結率外来診療料,,,,,
,,112017570,,認知症地域包括診療加算２,,,,,
,,112017610,,特定妥結率外来診療料（同一日複数科受診時２科目）,,,,,
,,112017790,,時間外加算（再診）（入院）,,,,,
,,112017890,,休日加算（再診）（入院）,,,,,
,,112017990,,深夜加算（再診）（入院）,,,,,
,,112018090,,乳幼児時間外加算（再診）（入院）,,,,,
,,112018190,,乳幼児休日加算（再診）（入院）,,,,,
,,112018290,,乳幼児深夜加算（再診）（入院）,,,,,
,,112018390,,時間外特例医療機関加算（再診）（入院）,,,,,
,,112018490,,乳幼児時間外特例医療機関加算（再診）（入院）,,,,,
,,112018590,,乳幼児夜間加算（小児科再診）（入院）,,,,,
,,112018690,,乳幼児休日加算（小児科再診）（入院）,,,,,
,,112018790,,乳幼児深夜加算（小児科再診）（入院）,,,,,
,,112018890,,時間外加算（外来診療料）（入院）,,,,,
,,112018990,,休日加算（外来診療料）（入院）,,,,,
,,112019090,,深夜加算（外来診療料）（入院）,,,,,
,,112019190,,乳幼児時間外加算（外来診療料）（入院）,,,,,
,,112019290,,乳幼児休日加算（外来診療料）（入院）,,,,,
,,112019390,,時間外特例医療機関加算（外来診療料）（入院）,,,,,
,,112019490,,乳幼児深夜加算（外来診療料）（入院）,,,,,
,,112019590,,乳幼児時間外特例医療機関加算（外来診療料）（入院）,,,,,
,,112019690,,乳幼児夜間加算（小児科・外来診療料）（入院）,,,,,
,,112019790,,乳幼児休日加算（小児科・外来診療料）（入院）,,,,,
,,112019890,,乳幼児深夜加算（小児科・外来診療料）（入院）,,,,,
,,112021770,,地域包括診療加算１,,,,,
,,112021870,,認知症地域包括診療加算１,,,,,
,,112021970,,薬剤適正使用連携加算（再診）,,,,,
,,112023350,,電話等再診料（３０年３月以前継続）,,,,,
,,112023450,,同日電話等再診料（３０年３月以前継続）,,,,,
,,112023550,,電話等再診料（同一日複数科受診時の２科目）（３０年３月以前継続）,,,,,
,,112023650,,電話等特定妥結率再診料（３０年３月以前継続）,,,,,
,,112023750,,同日電話等特定妥結率再診料（３０年３月以前継続）,,,,,
,,112023850,,電話等特定妥結率再診料（同一日複数科２科目・３０年３月以前継続）,,,,,
,,112024170,,二類感染症患者入院診療加算（電話等再診料・診療報酬上臨時的取扱）,,,,,
,,112024210,,再診料（情報通信機器）,,,,,
,,112024370,,外来感染対策向上加算（再診）,,,,,
,,112024470,,連携強化加算（再診）,,,,,
,,112024570,,サーベイランス強化加算（再診）,,,,,
,,112024710,,外来診療料（情報通信機器）,,,,,
,,112024950,,同日再診料（情報通信機器）,,,,,
,,112025010,,特定妥結率再診料（情報通信機器）,,,,,
,,112025150,,同日特定妥結率再診料（情報通信機器）,,,,,
,,112025210,,再診料（同一日複数科受診時の２科目）（情報通信機器）,,,,,
,,112025310,,特定妥結率再診料（同一日複数科受診時の２科目）（情報通信機器）,,,,,
,,112025450,,同日外来診療料（情報通信機器）,,,,,
,,112025510,,外来診療料（文書紹介申出患者）（情報通信機器）,,,,,
,,112025650,,同日外来診療料（文書紹介申出患者）（情報通信機器）,,,,,
,,112025710,,特定妥結率外来診療料（情報通信機器）,,,,,
,,112025850,,同日特定妥結率外来診療料（情報通信機器）,,,,,
,,112025910,,外来診療料（同一日複数科受診時の２科目）（情報通信機器）,,,,,
,,112026010,,外来診療料（同日複数科２科目・文書紹介申出患者）（情報通信機器）,,,,,
,,112026110,,特定妥結率外来診療料（同一日複数科受診時２科目）（情報通信機器）,,,,,
,,112026270,,（選）病床数が２００以上の病院再診（５０点減算）,,,,,
,,112026370,,（選）病床数が２００以上の病院再診（３７点減算）,,,,,
,,112026470,,（選）病床数が２００以上の病院再診（２７点減算）,,,,,
,,112026570,,医療情報・システム基盤整備体制充実加算３（再診）（経過措置）,,,,,
,,112026670,,医療情報・システム基盤整備体制充実加算３（外来診療料・経過措置）,,,,,
,,112026750,,電話等再診料（特例）,,,,,
,,112026850,,外来診療料（特例）,,,,,
,,113000310,,ウイルス疾患指導料１,,,,,
,,113000410,,特定薬剤治療管理料１,,,,,
,,113000510,,特定薬剤治療管理料１（第４月目以降）,,,,,
,,113000670,,特定薬剤治療管理加算（臓器移植月から３月）,,,,,
,,113000770,,特定薬剤治療管理加算（臓器移植後等の患者以外）（第１回目）,,,,,
,,113000810,,小児特定疾患カウンセリング料（医師）（月の１回目）,,,,,
,,113000910,,皮膚科特定疾患指導管理料（１）,,,,,
,,113001110,,放射線治療管理料（１門照射）,,,,,
,,113001210,,悪性腫瘍特異物質治療管理料（尿中ＢＴＡ）,,,,,
,,113001310,,悪性腫瘍特異物質治療管理料（その他・１項目）,,,,,
,,113001470,,腫瘍マーカー検査初回月加算,,,,,
,,113001810,,特定疾患療養管理料（診療所）,,,,,
,,113001910,,特定疾患療養管理料（１００床未満）,,,,,
,,113002010,,特定疾患療養管理料（１００床以上２００床未満）,,,,,
,,113002110,,悪性腫瘍特異物質治療管理料（その他・２項目以上）,,,,,
,,113002210,,小児科療養指導料,,,,,
,,113002310,,皮膚科特定疾患指導管理料（２）,,,,,
,,113002410,,在宅療養指導料,,,,,
,,113002510,,慢性維持透析患者外来医学管理料,,,,,
,,113002610,,救急救命管理料,,,,,
,,113002850,,てんかん指導料,,,,,
,,113002910,,難病外来指導管理料,,,,,
,,113003010,,高度難聴指導管理料（術後３月以内）,,,,,
,,113003110,,高度難聴指導管理料（イ以外）,,,,,
,,113003210,,ウイルス疾患指導料２,,,,,
,,113003410,,集団栄養食事指導料,,,,,
,,113003510,,小児科外来診療料（処方箋を交付）初診時,,,,,
,,113003610,,小児科外来診療料（処方箋を交付）再診時,,,,,
,,113003710,,小児科外来診療料（処方箋を交付しない）初診時,,,,,
,,113003810,,小児科外来診療料（処方箋を交付しない）再診時,,,,,
,,113004110,,手術前医学管理料,,,,,
,,113004270,,麻薬管理指導加算（薬剤管理指導料）,,,,,
,,113004310,,療養費同意書交付料,,,,,
,,113004510,,手術後医学管理料（病院）,,,,,
,,113004610,,手術後医学管理料（診療所）,,,,,
,,113004790,,手術後医学管理料（１００分の９５）逓減,,,,,
,,113004910,,喘息治療管理料１（２月目以降）,,,,,
,,113005570,,乳幼児時間外特例医療機関加算（外来診療料）（小児科外来診療料）,,,,,
,,113005710,,喘息治療管理料１（１月目）,,,,,
,,113006510,,慢性疼痛疾患管理料,,,,,
,,113006610,,小児悪性腫瘍患者指導管理料,,,,,
,,113006710,,地域連携小児夜間・休日診療料１,,,,,
,,113006910,,肺血栓塞栓症予防管理料,,,,,
,,113007070,,乳幼児夜間加算（小児科初診）（小児科外来診療料）,,,,,
,,113007170,,乳幼児休日加算（小児科初診）（小児科外来診療料）,,,,,
,,113007270,,乳幼児深夜加算（小児科初診）（小児科外来診療料）,,,,,
,,113007370,,乳幼児夜間加算（小児科再診）（小児科外来診療料）,,,,,
,,113007470,,乳幼児休日加算（小児科再診）（小児科外来診療料）,,,,,
,,113007570,,乳幼児深夜加算（小児科再診）（小児科外来診療料）,,,,,
,,113007670,,乳幼児夜間加算（小児科・外来診療料）（小児科外来診療料）,,,,,
,,113007770,,乳幼児休日加算（小児科・外来診療料）（小児科外来診療料）,,,,,
,,113007870,,乳幼児深夜加算（小児科・外来診療料）（小児科外来診療料）,,,,,
,,113007970,,後天性免疫不全症候群療養指導加算,,,,,
,,113008070,,重度喘息患者治療管理加算（１月目）,,,,,
,,113008170,,重度喘息患者治療管理加算（２月目以降６月目まで）,,,,,
,,113008210,,地域連携小児夜間・休日診療料２,,,,,
,,113008310,,ニコチン依存症管理料１（初回）,,,,,
,,113008410,,ニコチン依存症管理料１（２回目から４回目まで）（対面）,,,,,
,,113008510,,ニコチン依存症管理料１（５回目）,,,,,
,,113008610,,退院時共同指導料１（在宅療養支援診療所）,,,,,
,,113008710,,退院時共同指導料１（１以外）,,,,,
,,113008910,,退院時共同指導料２,,,,,
,,113009210,,ハイリスク妊産婦共同管理料（１）,,,,,
,,113009310,,ハイリスク妊産婦共同管理料（２）,,,,,
,,113009470,,退院時診療状況添付加算,,,,,
,,113009510,,診療情報提供料（２）,,,,,
,,113009670,,乳幼児時間外加算（初診）（小児科外来診療料）,,,,,
,,113009770,,乳幼児時間外加算（再診）（小児科外来診療料）,,,,,
,,113009870,,乳幼児時間外加算（外来診療料）（小児科外来診療料）,,,,,
,,113009910,,小児特定疾患カウンセリング料（医師）（月の２回目）,,,,,
,,113010010,,糖尿病合併症管理料,,,,,
,,113010110,,耳鼻咽喉科特定疾患指導管理料,,,,,
,,113010370,,血糖自己測定指導加算,,,,,
,,113010410,,リンパ浮腫指導管理料,,,,,
,,113010570,,保険医共同指導加算,,,,,
,,113010670,,多機関共同指導加算,,,,,
,,113010810,,薬剤管理指導料（安全管理を要する医薬品投与患者）,,,,,
,,113010970,,ハイリスク妊婦紹介加算,,,,,
,,113011070,,認知症専門医療機関紹介加算,,,,,
,,113011170,,精神科医連携加算,,,,,
,,113011210,,医療機器安全管理料（生命維持管理装置使用）,,,,,
,,113011310,,医療機器安全管理料（放射線治療計画策定）,,,,,
,,113011610,,地域連携夜間・休日診療料,,,,,
,,113011710,,介護支援等連携指導料,,,,,
,,113012010,,がん治療連携計画策定料１,,,,,
,,113012110,,がん治療連携指導料,,,,,
,,113012310,,肝炎インターフェロン治療計画料,,,,,
,,113012570,,認知症専門医療機関連携加算,,,,,
,,113012670,,肝炎インターフェロン治療連携加算,,,,,
,,113012710,,導入期加算（心臓ペースメーカー指導管理料）,,,,,
,,113012810,,がん性疼痛緩和指導管理料,,,,,
,,113012970,,小児加算（がん性疼痛緩和指導管理料）（１５歳未満）,,,,,
,,113013010,,外来緩和ケア管理料,,,,,
,,113013170,,小児加算（外来緩和ケア管理料）（１５歳未満）,,,,,
,,113013210,,移植後患者指導管理料（臓器移植後）,,,,,
,,113013310,,移植後患者指導管理料（造血幹細胞移植後）,,,,,
,,113013410,,植込型輸液ポンプ持続注入療法指導管理料,,,,,
,,113013570,,導入期加算（植込型輸液ポンプ持続注入療法指導管理料）,,,,,
,,113013610,,糖尿病透析予防指導管理料,,,,,
,,113013710,,院内トリアージ実施料,,,,,
,,113013810,,夜間休日救急搬送医学管理料,,,,,
,,113013910,,外来リハビリテーション診療料１,,,,,
,,113014010,,外来リハビリテーション診療料２,,,,,
,,113014110,,外来放射線照射診療料,,,,,
,,113014270,,外来放射線照射診療料（４日以上予定なし）減算,,,,,
,,113014370,,特別管理指導加算（退院時共同指導料１）,,,,,
,,113014410,,がん治療連携計画策定料２,,,,,
,,113014610,,認知症専門診断管理料２（基幹型又は地域型）,,,,,
,,113014710,,認知症療養指導料１,,,,,
,,113015010,,心臓ペースメーカー指導管理料（着用型自動除細動器）,,,,,
,,113015130,,心臓ペースメーカー指導管理料（イ・植込型除細動器移行期加算含む）,,,,,
,,113015210,,がん患者指導管理料（共同診療方針等を文書等で提供）,,,,,
,,113015310,,がん患者指導管理料（心理的不安軽減のため面接）,,,,,
,,113015410,,がん患者指導管理料（抗悪性腫瘍剤の必要等文書説明）,,,,,
,,113015510,,外来緩和ケア管理料（特定地域）,,,,,
,,113015610,,糖尿病透析予防指導管理料（特定地域）,,,,,
,,113015770,,精神科疾患患者等受入加算,,,,,
,,113015810,,地域包括診療料２,,,,,
,,113015910,,臍ヘルニア圧迫指導管理料,,,,,
,,113016010,,介護保険リハビリテーション移行支援料,,,,,
,,113016170,,歯科医療機関連携加算１,,,,,
,,113016270,,時間外加算（再診）（地域包括診療料）,,,,,
,,113016370,,休日加算（再診）（地域包括診療料）,,,,,
,,113016470,,深夜加算（再診）（地域包括診療料）,,,,,
,,113016570,,乳幼児時間外加算（再診）（地域包括診療料）,,,,,
,,113016670,,乳幼児休日加算（再診）（地域包括診療料）,,,,,
,,113016770,,乳幼児深夜加算（再診）（地域包括診療料）,,,,,
,,113016870,,時間外特例医療機関加算（再診）（地域包括診療料）,,,,,
,,113016970,,乳幼児時間外特例医療機関加算（再診）（地域包括診療料）,,,,,
,,113017070,,乳幼児夜間加算（小児科再診）（地域包括診療料）,,,,,
,,113017170,,乳幼児休日加算（小児科再診）（地域包括診療料）,,,,,
,,113017270,,乳幼児深夜加算（小児科再診）（地域包括診療料）,,,,,
,,113017370,,夜間・早朝等加算（再診）（地域包括診療料）,,,,,
,,113017410,,外来栄養食事指導料１（初回）（対面）,,,,,
,,113017510,,外来栄養食事指導料１（２回目以降）（対面）,,,,,
,,113017610,,入院栄養食事指導料１（初回）,,,,,
,,113017710,,入院栄養食事指導料１（２回目）,,,,,
,,113017810,,入院栄養食事指導料２（初回）,,,,,
,,113017910,,入院栄養食事指導料２（２回目）,,,,,
,,113018110,,喘息治療管理料２（６歳未満）,,,,,
,,113018210,,喘息治療管理料２（６５歳以上）,,,,,
,,113018370,,高度腎機能障害患者指導加算,,,,,
,,113018410,,認知症地域包括診療料２,,,,,
,,113018570,,時間外加算（再診）（認知症地域包括診療料）,,,,,
,,113018670,,休日加算（再診）（認知症地域包括診療料）,,,,,
,,113018770,,深夜加算（再診）（認知症地域包括診療料）,,,,,
,,113018870,,乳幼児時間外加算（再診）（認知症地域包括診療料）,,,,,
,,113018970,,乳幼児休日加算（再診）（認知症地域包括診療料）,,,,,
,,113019070,,乳幼児深夜加算（再診）（認知症地域包括診療料）,,,,,
,,113019170,,時間外特例医療機関加算（再診）（認知症地域包括診療料）,,,,,
,,113019270,,乳幼児時間外特例医療機関加算（再診）（認知症地域包括診療料）,,,,,
,,113019370,,乳幼児夜間加算（小児科再診）（認知症地域包括診療料）,,,,,
,,113019470,,乳幼児休日加算（小児科再診）（認知症地域包括診療料）,,,,,
,,113019570,,乳幼児深夜加算（小児科再診）（認知症地域包括診療料）,,,,,
,,113019670,,夜間・早朝等加算（再診）（認知症地域包括診療料）,,,,,
,,113020170,,乳幼児時間外加算（初診）（小児かかりつけ診療料）,,,,,
,,113020470,,乳幼児時間外特例医療機関加算（初診）（小児かかりつけ診療料）,,,,,
,,113020570,,乳幼児夜間加算（小児科初診）（小児かかりつけ診療料）,,,,,
,,113020670,,乳幼児休日加算（小児科初診）（小児かかりつけ診療料）,,,,,
,,113020770,,乳幼児深夜加算（小児科初診）（小児かかりつけ診療料）,,,,,
,,113020870,,乳幼児時間外加算（再診）（小児かかりつけ診療料）,,,,,
,,113021170,,乳幼児時間外特例医療機関加算（再診）（小児かかりつけ診療料）,,,,,
,,113021270,,乳幼児夜間加算（小児科再診）（小児かかりつけ診療料）,,,,,
,,113021370,,乳幼児休日加算（小児科再診）（小児かかりつけ診療料）,,,,,
,,113021470,,乳幼児深夜加算（小児科再診）（小児かかりつけ診療料）,,,,,
,,113021570,,乳幼児時間外加算（外来診療料）（小児かかりつけ診療料）,,,,,
,,113021870,,乳幼児時間外特例医療機関加算（外来診療料・小児かかりつけ診療料）,,,,,
,,113021970,,乳幼児夜間加算（小児科・外来診療料）（小児かかりつけ診療料）,,,,,
,,113022070,,乳幼児休日加算（小児科・外来診療料）（小児かかりつけ診療料）,,,,,
,,113022170,,乳幼児深夜加算（小児科・外来診療料）（小児かかりつけ診療料）,,,,,
,,113022210,,がん治療連携管理料（がん診療連携拠点病院）,,,,,
,,113022310,,がん治療連携管理料（地域がん診療病院）,,,,,
,,113022410,,がん治療連携管理料（小児がん拠点病院）,,,,,
,,113022510,,外来がん患者在宅連携指導料,,,,,
,,113022610,,認知症専門診断管理料１（基幹型又は地域型）,,,,,
,,113022710,,認知症専門診断管理料１（連携型）,,,,,
,,113022910,,退院後訪問指導料,,,,,
,,113023070,,訪問看護同行加算,,,,,
,,113023110,,薬剤総合評価調整管理料,,,,,
,,113023270,,連携管理加算,,,,,
,,113023370,,地域連携診療計画加算（診療情報提供料１）,,,,,
,,113023470,,検査・画像情報提供加算（退院する患者について、必要な情報を提供）,,,,,
,,113023570,,検査・画像情報提供加算（入院外の患者について、必要な情報を提供）,,,,,
,,113023610,,電子的診療情報評価料,,,,,
,,113023770,,施設基準不適合減算（医学管理等）（１００分の７０）,,,,,
,,113023910,,特定薬剤治療管理料２,,,,,
,,113024070,,人工呼吸器導入時相談支援加算（小児科療養指導料）,,,,,
,,113024170,,人工呼吸器導入時相談支援加算（難病外来指導管理料）,,,,,
,,113024270,,腎代替療法実績加算,,,,,
,,113024310,,小児運動器疾患指導管理料,,,,,
,,113024410,,乳腺炎重症化予防ケア・指導料（初回）,,,,,
,,113024510,,乳腺炎重症化予防ケア・指導料（２回目から４回目まで）,,,,,
,,113024670,,小児抗菌薬適正使用支援加算（小児科外来診療料）,,,,,
,,113024770,,救急搬送看護体制加算２,,,,,
,,113024810,,地域包括診療料１,,,,,
,,113025670,,薬剤適正使用連携加算（地域包括診療料）,,,,,
,,113025710,,認知症地域包括診療料１,,,,,
,,113026570,,薬剤適正使用連携加算（認知症地域包括診療料）,,,,,
,,113026670,,時間外加算（初診）（小児かかりつけ診療料）,,,,,
,,113026770,,休日加算（初診）（小児かかりつけ診療料）,,,,,
,,113026870,,深夜加算（初診）（小児かかりつけ診療料）,,,,,
,,113026970,,時間外特例医療機関加算（初診）（小児かかりつけ診療料）,,,,,
,,113027070,,時間外加算（再診）（小児かかりつけ診療料）,,,,,
,,113027170,,休日加算（再診）（小児かかりつけ診療料）,,,,,
,,113027270,,深夜加算（再診）（小児かかりつけ診療料）,,,,,
,,113027370,,時間外特例医療機関加算（再診）（小児かかりつけ診療料）,,,,,
,,113027470,,時間外加算（外来診療料）（小児かかりつけ診療料）,,,,,
,,113027570,,休日加算（外来診療料）（小児かかりつけ診療料）,,,,,
,,113027670,,深夜加算（外来診療料）（小児かかりつけ診療料）,,,,,
,,113027770,,時間外特例医療機関加算（外来診療料）（小児かかりつけ診療料）,,,,,
,,113027870,,小児抗菌薬適正使用支援加算（小児かかりつけ診療料）,,,,,
,,113028110,,認知症療養指導料２,,,,,
,,113028210,,認知症療養指導料３,,,,,
,,113028310,,認知症サポート指導料,,,,,
,,113028410,,ハイリスク妊産婦連携指導料１,,,,,
,,113028510,,ハイリスク妊産婦連携指導料２,,,,,
,,113028670,,療養情報提供加算,,,,,
,,113028710,,診療情報連携共有料,,,,,
,,113028870,,機能強化加算（初診）（小児科外来診療料）,,,,,
,,113028970,,機能強化加算（初診）（小児かかりつけ診療料）,,,,,
,,113029170,,特定薬剤治療管理加算（バンコマイシン投与の患者）,,,,,
,,113029270,,特定薬剤治療管理加算（ミコフェノール酸モフェチル投与臓器移植後）,,,,,
,,113029370,,特定薬剤治療管理加算（エベロリムス投与臓器移植後）,,,,,
,,113029410,,小児特定疾患カウンセリング料（公認心理師）,,,,,
,,113029510,,小児科療養指導料（情報通信機器）,,,,,
,,113029610,,てんかん指導料（情報通信機器）,,,,,
,,113029710,,難病外来指導管理料（情報通信機器）,,,,,
,,113029810,,外来栄養食事指導料１（２回目以降）（情報通信機器等）,,,,,
,,113029910,,外来栄養食事指導料２（初回）（対面）,,,,,
,,113030010,,外来栄養食事指導料２（２回目以降）（対面）,,,,,
,,113030170,,栄養情報提供加算,,,,,
,,113030210,,心臓ペースメーカー指導管理料（ペースメーカー）,,,,,
,,113030310,,心臓ペースメーカー指導管理料（植込型除細動器等）,,,,,
,,113030470,,遠隔モニタリング加算（ペースメーカー）,,,,,月
,,113030570,,遠隔モニタリング加算（植込型除細動器等）,,,,,月
,,113030670,,人工内耳機器調整加算（６歳未満）,,,,,
,,113030770,,人工内耳機器調整加算（６歳以上）,,,,,
,,113030810,,がん患者指導管理料（遺伝子検査の必要性等文書説明）,,,,,
,,113030910,,糖尿病透析予防指導管理料（情報通信機器）,,,,,
,,113031010,,婦人科特定疾患治療管理料,,,,,
,,113031110,,腎代替療法指導管理料,,,,,
,,113031270,,救急搬送看護体制加算１,,,,,
,,113031610,,ニコチン依存症管理料１（２回目から４回目まで）（情報通信機器）,,,,,
,,113031710,,ニコチン依存症管理料２,,,,,
,,113031810,,療養・就労両立支援指導料（初回）,,,,,
,,113031910,,療養・就労両立支援指導料（２回目以降）,,,,,
,,113032070,,相談支援加算,,,,,
,,113032110,,遠隔連携診療料（診断を目的）,,,,,
,,113032270,,歯科医療機関連携加算２,,,,,
,,113032310,,連携強化診療情報提供料,,,,,
,,113032470,,退院時薬剤情報連携加算,,,,,
,,113032510,,精神科退院時共同指導料１（外来又は在宅医療を担う保険医療機関）１,,,,,
,,113032610,,精神科退院時共同指導料１（外来又は在宅医療を担う保険医療機関）２,,,,,
,,113032710,,精神科退院時共同指導料２（入院医療を提供する保険医療機関）,,,,,
,,113032810,,外来排尿自立指導料,,,,,
,,113032850,,慢性疾患の診療（新型コロナウイルス感染症・診療報酬上臨時的取扱）,,,,,
,,113032950,,院内トリアージ実施料（診療報酬上臨時的取扱）,,,,,
,,113033070,,禁煙治療補助システム指導管理加算,,,,,
,,113033170,,禁煙治療補助システム加算,,,,,
,,113033450,,ニコチン依存症管理料１（初回）（診療報酬上臨時的取扱）,,,,,
,,113033550,,ニコチン依存症管理料１（５回目）（診療報酬上臨時的取扱）,,,,,
,,113033790,,外来感染対策向上加算（医学管理等）,,,,,
,,113033890,,連携強化加算（医学管理等）,,,,,
,,113033990,,サーベイランス強化加算（医学管理等）,,,,,
,,113034010,,特定疾患療養管理料（診療所・情報通信機器）,,,,,
,,113034110,,特定疾患療養管理料（１００床未満の病院・情報通信機器）,,,,,
,,113034210,,特定疾患療養管理料（１００床以上２００床未満病院・情報通信機器）,,,,,
,,113034310,,ウイルス疾患指導料１（情報通信機器）,,,,,
,,113034410,,ウイルス疾患指導料２（情報通信機器）,,,,,
,,113034510,,皮膚科特定疾患指導管理料（１）（情報通信機器）,,,,,
,,113034610,,皮膚科特定疾患指導管理料（２）（情報通信機器）,,,,,
,,113034710,,外来栄養食事指導料１（初回）（情報通信機器等）,,,,,
,,113034810,,外来栄養食事指導料２（初回）（情報通信機器等）,,,,,
,,113034910,,外来栄養食事指導料２（２回目以降）（情報通信機器等）,,,,,
,,113035010,,外来栄養食事指導料（がん専門管理栄養士による栄養食事指導）,,,,,
,,113035110,,小児悪性腫瘍患者指導管理料（情報通信機器）,,,,,
,,113035210,,がん性疼痛緩和指導管理料（情報通信機器）,,,,,
