,,8841689,,,２型糖尿病・昏睡合併あり
,,8841693,,,２型糖尿病・神経学的合併症あり
,,8841691,,,２型糖尿病・腎合併症あり
,,8841697,,,２型糖尿病・多発糖尿病性合併症あり
,,8841696,,,２型糖尿病・糖尿病性合併症あり
,,8841698,,,２型糖尿病・糖尿病性合併症なし
,,8841694,,,２型糖尿病・末梢循環合併症あり
,,8845072,,,２型糖尿病黄斑症
,,8830039,,,２型糖尿病合併妊娠
,,8851031,,,２型糖尿病合併慢性腎臓病
,,8845073,,,２型糖尿病性アシドーシス
,,8845074,,,２型糖尿病性アセトン血症
,,8848108,,,２型糖尿病性胃腸症
,,8843106,,,２型糖尿病性壊疽
,,8843990,,,２型糖尿病性黄斑浮腫
,,8845075,,,２型糖尿病性潰瘍
,,8845076,,,２型糖尿病性肝障害
,,8845077,,,２型糖尿病性関節症
,,8845078,,,２型糖尿病性眼筋麻痺
,,8845079,,,２型糖尿病性筋萎縮症
,,8845080,,,２型糖尿病性血管障害
,,8849058,,,２型糖尿病性ケトーシス
,,8830040,,,２型糖尿病性ケトアシドーシス
,,8849558,,,２型糖尿病性高血糖高浸透圧症候群
,,8845081,,,２型糖尿病性高コレステロール血症
,,8845082,,,２型糖尿病性虹彩炎
,,8845083,,,２型糖尿病性骨症
,,8830041,,,２型糖尿病性昏睡
,,8845084,,,２型糖尿病性神経因性膀胱
,,8845085,,,２型糖尿病性神経痛
,,8845086,,,２型糖尿病性自律神経ニューロパチー
,,8845087,,,２型糖尿病性腎硬化症
,,8830042,,,２型糖尿病性腎症
,,8843991,,,２型糖尿病性腎症第１期
,,8843992,,,２型糖尿病性腎症第２期
,,8843993,,,２型糖尿病性腎症第３期
,,8843994,,,２型糖尿病性腎症第３期Ａ
,,8843995,,,２型糖尿病性腎症第３期Ｂ
,,8843996,,,２型糖尿病性腎症第４期
,,8843997,,,２型糖尿病性腎症第５期
,,8845088,,,２型糖尿病性腎不全
,,8844628,,,２型糖尿病性水疱
,,8845089,,,２型糖尿病性精神障害
,,8845090,,,２型糖尿病性そう痒症
,,8845091,,,２型糖尿病性多発ニューロパチー
,,8845092,,,２型糖尿病性単ニューロパチー
,,8845093,,,２型糖尿病性中心性網膜症
,,8845094,,,２型糖尿病性低血糖性昏睡
,,8845095,,,２型糖尿病性動脈硬化症
,,8845096,,,２型糖尿病性動脈閉塞症
,,8830043,,,２型糖尿病性ニューロパチー
,,8844347,,,２型糖尿病性白内障
,,8845097,,,２型糖尿病性皮膚障害
,,8844629,,,２型糖尿病性浮腫性硬化症
,,8845098,,,２型糖尿病性末梢血管症
,,8845099,,,２型糖尿病性末梢血管障害
,,8845100,,,２型糖尿病性末梢神経障害
,,8830044,,,２型糖尿病性ミオパチー
,,8830045,,,２型糖尿病性網膜症
,,8838518,,,２型尿細管性アシドーシス
,,8830046,,,ＩＩ型溶血性非球状赤血球性貧血
,,8850608,,,２色覚
,,8850609,,,２対１房室ブロック
,,8847143,,,３－メチルグルタコン酸尿症
,,8850610,,,３型２色覚
,,8850611,,,３型３色覚
,,8850612,,,３型色覚
,,8848179,,,３β－水酸化ステロイド脱水素酵素欠損症
,,8849694,,,４６ＸＸ性分化疾患
,,8849695,,,４６ＸＸ卵精巣性性分化疾患
,,8849696,,,４６ＸＹ性分化疾患
,,8848427,,,４ｐ欠失症候群
,,8847066,,,４型尿細管性アシドーシス
,,3684023,,,４分の１半盲
,,8843809,,,４分の３冠過高
,,8843810,,,４分の３冠粗造
,,8843811,,,４分の３冠脱離
,,8843812,,,４分の３冠低位
,,8843813,,,４分の３冠破損
,,8843814,,,４分の３冠不適合
,,8848428,,,５ｐ欠失症候群
,,8847270,,,５ｑ－症候群
,,8830049,,,５アルファ－還元酵素欠損症
,,8843815,,,５分の４冠過高
,,8843816,,,５分の４冠粗造
,,8843817,,,５分の４冠脱離
,,8843818,,,５分の４冠低位
,,8843819,,,５分の４冠破損
,,8843820,,,５分の４冠不適合
,,8849234,,,９ｑ３４欠失症候群
,,9996001,,,ＡＢＯ因子不適合
,,9996002,,,ＡＢＯ因子不適合輸血
,,7731003,,,ＡＢＯ溶血性疾患
,,2273021,,,ＡＣＴＨ産生下垂体腺腫
,,8841289,,,ＡＣＴＨ産生腫瘍
,,2534001,,,ＡＣＴＨ単独欠損症
,,8846072,,,ＡＣＴＨ分泌低下症
,,9961003,,,ＡＣバイパス術後
,,8830052,,,ＡＣバイパス術後機械的合併症
,,8849235,,,ＡＤＡ２欠損症
,,8830053,,,ＡＤＡ欠乏症
,,8830054,,,ＡＤＨ異常
,,8845101,,,ＡＦＰ高値
,,8845843,,,ＡＨアミロイドーシス
,,2793011,,,ＡＩＤＳ
,,8830055,,,ＡＩＤＳ関連症候群
,,8830056,,,ＡＩＤＳ検査陽性
,,8847271,,,ＡＬＫ陰性未分化大細胞リンパ腫
,,8847272,,,ＡＬＫ融合遺伝子陽性非小細胞肺癌
,,8847273,,,ＡＬＫ陽性大細胞型Ｂ細胞性リンパ腫
,,8847274,,,ＡＬＫ陽性未分化大細胞リンパ腫
,,8845844,,,ＡＬアミロイドーシス
,,8849697,,,ＡＭＥ症候群
,,8845513,,,ＡＮＣＡ関連血管炎
,,8848109,,,ＡＮＣＡ関連腎炎
,,8848429,,,ＡＴＲ－Ｘ症候群
,,8830057,,,ＡＶＭ
,,0701001,,,Ａ型肝炎
,,8842305,,,Ａ型外斜視
,,8846073,,,Ａ型劇症肝炎
,,8830058,,,Ａ型食道閉鎖
,,8842333,,,Ａ型内斜視
,,8851032,,,Ａ群連鎖球菌菌血症
,,8845514,,,Ａ群連鎖球菌敗血症
,,8830059,,,ＢＢ型ハンセン病
,,8847144,,,ＢＣＧ副反応
,,8847275,,,ＢＣＲ－ＡＢＬ１陽性Ｂリンパ芽球性白血病
,,8847276,,,ＢＣＲ－ＡＢＬ１陽性Ｂリンパ芽球性白血病／リンパ腫
,,8847277,,,ＢＣＲ－ＡＢＬ１陽性Ｂリンパ芽球性リンパ腫
,,8845515,,,ＢＨ４反応性高フェニルアラニン血症
,,8844117,,,ＢＫウイルス腎症
,,8847067,,,ＢＬＮＡＲ感染症
,,8830060,,,ＢＬ型ハンセン病
,,8848313,,,ＢＲＡＦ遺伝子変異陽性悪性黒色腫
,,8830061,,,ＢＴ型ハンセン病
,,8848834,,,Ｂウイルス病
,,8845198,,,Ｂ型インスリン受容体異常症
,,0703002,,,Ｂ型肝炎
,,8830062,,,Ｂ型肝炎ウイルス感染
,,8849559,,,Ｂ型肝炎ウイルス感染の既往
,,8843998,,,Ｂ型肝炎ウイルス感染母体より出生した児
,,8848430,,,Ｂ型肝炎ウイルス性関節炎
,,8848013,,,Ｂ型肝炎合併妊娠
,,8843999,,,Ｂ型肝硬変
,,0703021,,,Ｂ型急性肝炎
,,8830063,,,Ｂ型劇症肝炎
,,8848181,,,Ｂ型代償性肝硬変
,,8848182,,,Ｂ型非代償性肝硬変
,,0703003,,,Ｂ型慢性肝炎
,,8841290,,,Ｂ群溶連菌感染症
,,8844000,,,Ｂ群溶連菌感染母体より出生した児
,,8847448,,,Ｂ群溶連菌性化膿性股関節炎
,,8841291,,,Ｂ群溶連菌保菌者
,,8851033,,,Ｂ群連鎖球菌菌血症
,,8830064,,,Ｂ群連鎖球菌性先天性肺炎
,,8830065,,,Ｂ群連鎖球菌肺炎
,,8849560,,,Ｂ群連鎖球菌敗血症
,,8847826,,,Ｂ細胞性移植後リンパ増殖性疾患
,,8847278,,,Ｂ細胞性前リンパ球性白血病
,,8849059,,,Ｂ細胞性非ホジキンリンパ腫
,,8830067,,,Ｂ細胞リンパ腫
,,8847279,,,Ｂリンパ芽球性白血病
,,8847280,,,Ｂリンパ芽球性白血病／リンパ腫
,,8847281,,,Ｂリンパ芽球性リンパ腫
,,8845102,,,ＣＡ１２５高値
,,8845103,,,ＣＡ１５－３高値
,,8845104,,,ＣＡ１９－９高値
,,8851372,,,ＣＡ７２－４高値
,,8849236,,,ＣＡＣＴ欠損症
,,8850919,,,ＣＡＤ／ＣＡＭインレー過高
,,8850920,,,ＣＡＤ／ＣＡＭインレー粗造
,,8850921,,,ＣＡＤ／ＣＡＭインレー脱離
,,8850922,,,ＣＡＤ／ＣＡＭインレー低位
,,8850923,,,ＣＡＤ／ＣＡＭインレー破損
,,8850924,,,ＣＡＤ／ＣＡＭインレー不適合
,,8848014,,,ＣＡＤ／ＣＡＭ冠過高
,,8848015,,,ＣＡＤ／ＣＡＭ冠粗造
,,8848016,,,ＣＡＤ／ＣＡＭ冠脱離
,,8848017,,,ＣＡＤ／ＣＡＭ冠低位
,,8848018,,,ＣＡＤ／ＣＡＭ冠破損
,,8848019,,,ＣＡＤ／ＣＡＭ冠不適合
,,8847912,,,ＣＡＤＡＳＩＬ
,,8843821,,,ＣＡＰＤカテーテル位置異常
,,8842648,,,ＣＡＰＤカテーテルトンネル感染
,,8848835,,,ＣＡＰＤカテーテル破損
,,8842649,,,ＣＡＰＤ出口部感染
,,8842650,,,ＣＡＰＤ腹膜炎
,,8847913,,,ＣＡＲＡＳＩＬ
,,8850960,,,ＣＡＳＫ異常症
,,8847282,,,ＣＣＲ４陽性成人Ｔ細胞白血病リンパ腫
,,8848110,,,ＣＣＲ４陽性皮膚Ｔ細胞リンパ腫
,,8848111,,,ＣＣＲ４陽性末梢性Ｔ細胞リンパ腫
,,8848431,,,ＣＤ２０陽性Ｂ細胞性非ホジキンリンパ腫
,,8849561,,,ＣＤ８欠損症
,,8845105,,,ＣＥＡ高値
,,8848183,,,ＣＦＣ症候群
,,8845627,,,ＣＨＡＲＧＥ症候群
,,8848432,,,ＣＨＩＬＤ症候群
,,8849852,,,ＣＭ関節外傷性変形性関節症
,,8849853,,,ＣＭ関節原発性変形性関節症
,,8849854,,,ＣＭ関節続発性変形性関節症
,,8340017,,,ＣＭ関節脱臼
,,7362028,,,ＣＭ関節変形性関節症
,,8830068,,,ＣＯ２ナルコーシス
,,8850104,,,ＣＯＶＩＤ－１９
,,8850613,,,ＣＯＶＩＤ－１９・ウイルス同定
,,8850614,,,ＣＯＶＩＤ－１９・ウイルス未同定
,,8850702,,,ＣＯＶＩＤ－１９感染母体より出生した児
,,8850615,,,ＣＯＶＩＤ－１９関連の多系統炎症性症候群
,,8850616,,,ＣＯＶＩＤ－１９関連の多系統炎症性症候群・詳細不明
,,8850617,,,ＣＯＶＩＤ－１９後遺症
,,8850618,,,ＣＯＶＩＤ－１９後遺症・詳細不明
,,8850619,,,ＣＯＶＩＤ－１９の既往
,,8850620,,,ＣＯＶＩＤ－１９の既往・詳細不明
,,8850703,,,ＣＯＶＩＤ－１９の予防接種
,,8850704,,,ＣＯＶＩＤ－１９の予防接種・詳細不明
,,8850701,,,ＣＯＶＩＤ－１９肺炎
,,8850705,,,ＣＯＶＩＤ－１９ワクチン接種副反応
,,8850706,,,ＣＯＶＩＤ－１９ワクチン接種副反応・詳細不明
,,8847145,,,ＣＰＴ１欠損症
,,8847146,,,ＣＰＴ２欠損症
,,8830070,,,ＣＲ３欠損症
,,2553007,,,ＣＲＨ産生腫瘍
,,8851373,,,ＣＲＰ高値
,,8845106,,,ＣＹＦＲＡ高値
,,8844118,,,Ｃ管理中
,,0703022,,,Ｃ型肝炎
,,8842154,,,Ｃ型肝炎ウイルス感染
,,8849562,,,Ｃ型肝炎ウイルス感染の既往
,,8844001,,,Ｃ型肝炎ウイルス感染母体より出生した児
,,8848433,,,Ｃ型肝炎ウイルス性関節炎
,,8848020,,,Ｃ型肝炎合併妊娠
,,8844002,,,Ｃ型肝硬変
,,0703024,,,Ｃ型急性肝炎
,,8846074,,,Ｃ型劇症肝炎
,,8830071,,,Ｃ型食道閉鎖
,,8848184,,,Ｃ型代償性肝硬変
,,8848185,,,Ｃ型非代償性肝硬変
,,0703025,,,Ｃ型慢性肝炎
,,8849563,,,Ｃ群連鎖球菌敗血症
,,8844119,,,Ｃ選療
,,8848186,,,ＤＡＸ－１異常症
,,8850961,,,ＤＤＸ３Ｘ関連神経発達異常症
,,7169054,,,ＤＩＰ関節炎
,,8841872,,,ＤＩＰ関節開放性脱臼骨折
,,8849855,,,ＤＩＰ関節外傷性変形性関節症
,,8849856,,,ＤＩＰ関節原発性変形性関節症
,,8849857,,,ＤＩＰ関節続発性変形性関節症
,,8340016,,,ＤＩＰ関節脱臼
,,8160038,,,ＤＩＰ関節脱臼骨折
,,8160035,,,ＤＩＰ関節内骨折
,,8830072,,,ＤＩＰ関節捻挫
,,7274063,,,ＤＩＰ関節部ガングリオン
,,7153001,,,ＤＩＰ関節変形性関節症
,,0703026,,,Ｄ型肝炎
,,8846237,,,Ｄ群連鎖球菌敗血症
,,8830073,,,Ｄ不適合
,,8847283,,,Ｅ２Ａ－ＰＢＸ１陽性Ｂリンパ芽球性白血病
,,8847284,,,Ｅ２Ａ－ＰＢＸ１陽性Ｂリンパ芽球性白血病／リンパ腫
,,8847285,,,Ｅ２Ａ－ＰＢＸ１陽性Ｂリンパ芽球性リンパ腫
,,8843023,,,ＥＢウイルス肝炎
,,8842254,,,ＥＢウイルス感染症
,,8830074,,,ＥＢウイルス関連免疫不全症
,,8847914,,,ＥＢウイルス伝染性単核症
,,8841657,,,ＥＢウイルス肺炎
,,8844348,,,ＥＤＴＡ依存性偽性血小板減少症
,,8847732,,,ＥＧＦＲ遺伝子変異陽性非小細胞肺癌
,,8843024,,,ＥＲＣＰ後膵炎
,,8847068,,,ＥＳＢＬ産生菌感染症
,,8846238,,,ＥＳＷＬ後腎被膜下血腫
,,2449038,,,Ｅｕｔｈｙｒｏｉｄ　Ｓｉｃｋ症候群
,,0703027,,,Ｅ型肝炎
,,8846075,,,Ｅ型劇症肝炎
,,8830075,,,Ｅ不適合
,,8849564,,,ＦＢＰａｓｅ欠損症
,,8850116,,,ＦＧＦ２３関連低リン血症性くる病
,,8850117,,,ＦＧＦ２３関連低リン血症性骨軟化症
,,8849858,,,ＦＬＴ３－ＩＴＤ変異陽性急性骨髄性白血病
,,8844832,,,ＦＳＨ産生下垂体腺腫
,,2534012,,,ＦＳＨ単独欠損症
,,8830076,,,Ｇ６ＰＤ欠乏性貧血
,,8849565,,,ＧＡＢＡアミノ基転移酵素欠損症
,,8848686,,,ＧＡＬＥ欠損症
,,8848434,,,ＧＡＬＴ欠損症
,,8830079,,,ＧＭ１ガングリオシドーシス
,,8830080,,,ＧＭ２ガングリオシドーシス
,,8830081,,,ＧＭ２ガングリオシドーシス１型
,,8830082,,,ＧＭ２ガングリオシドーシス２型
,,8850962,,,ＧＭ２ガングリオシドーシスＡＢ型
,,8830084,,,ＧＭ３ガングリオシドーシス
,,8850963,,,ＧＲＩＮ２Ｂ関連神経発達異常症
,,8843636,,,ＧＶＨＤ・骨髄移植後
,,8843637,,,ＧＶＨＤ・臍帯血移植後
,,8843638,,,ＧＶＨＤ・末梢血幹細胞移植後
,,8849566,,,Ｇ群連鎖球菌敗血症
,,8849567,,,ＨＡＤＨ欠損症
,,8830088,,,ＨＢＶキャリア
,,8849568,,,ＨＢｃ抗体検査陽性
,,8830085,,,ＨＢｅ抗原検査陽性
,,8830086,,,ＨＢｓ抗原検査陽性
,,8849569,,,ＨＢｓ抗体検査陽性
,,8830087,,,ＨＢウイルス腎症
,,8848435,,,ＨＣＡＨＣ
,,8841292,,,ＨＣＶキャリア
,,8830089,,,ＨＣＶ抗体検査陽性
,,8830090,,,ＨＣウイルス腎症
,,8848436,,,ＨＤＬＳ
,,8842155,,,ＨＥＬＬＰ症候群
,,8851374,,,ＨＥＲ２低発現乳癌
,,8849698,,,ＨＥＲ２陽性胃癌
,,8851034,,,ＨＥＲ２陽性結腸癌
,,8850964,,,ＨＥＲ２陽性唾液腺癌
,,8851035,,,ＨＥＲ２陽性直腸癌
,,8849699,,,ＨＥＲ２陽性乳癌
,,8841631,,,ＨＥＶキャリア
,,8847286,,,ＨＨＶ８多中心性キャッスルマン病随伴大細胞型Ｂ細胞性リンパ腫
,,8847287,,,ＨＩＶ－１感染症
,,8847288,,,ＨＩＶ－２感染症
,,8830091,,,ＨＩＶカポジ肉腫
,,8830092,,,ＨＩＶカリニ肺炎
,,8830093,,,ＨＩＶ間質性肺炎
,,8830094,,,ＨＩＶカンジダ病
,,8842156,,,ＨＩＶ感染
,,0798002,,,ＨＩＶ感染症
,,8845516,,,ＨＩＶ感染症の認知症
,,8844003,,,ＨＩＶ感染母体より出生した児
,,8830095,,,ＨＩＶキャリア
,,8850707,,,ＨＩＶクリプトコッカス症
,,8850708,,,ＨＩＶクリプトコッカス性脳髄膜炎
,,2793018,,,ＨＩＶ検査陽性
,,8830096,,,ＨＩＶサイトメガロウイルス感染症
,,8830097,,,ＨＩＶ腎症
,,8830098,,,ＨＩＶ脳症
,,8830099,,,ＨＩＶバーキットリンパ腫
,,8843639,,,ＨＩＶ非結核性抗酸菌症
,,8830100,,,ＨＩＶ非ホジキンリンパ腫
,,8849060,,,ＨＩＶヘルペスウイルス感染症
,,8844004,,,ＨＩＶ網膜症
,,8849570,,,ＨＭＧ－ＣｏＡ合成酵素欠損症
,,8847147,,,ＨＭＧ血症
,,0798003,,,ＨＴＬＶ－１感染症
,,8830102,,,ＨＴＬＶ－１関連脊髄症
,,8830103,,,ＨＴＬＶ－１キャリア
,,8844005,,,ＨＴＬＶ－１ぶどう膜炎
,,8851375,,,ＨＴＲＡ１関連脳小血管病
,,8848437,,,Ｈｓｐ６０　シャペロン病
,,8851036,,,ＩＣ－ＡＣｈＡ動脈瘤破裂によるくも膜下出血
,,8847449,,,ＩＣ－ＰＣ動脈瘤破裂によるくも膜下出血
,,8849571,,,ＩＣＦ症候群
,,8842117,,,ＩＣＵ症候群
,,8847289,,,ＩＬ３－ＩＧＨ陽性Ｂリンパ芽球性白血病
,,8847290,,,ＩＬ３－ＩＧＨ陽性Ｂリンパ芽球性白血病／リンパ腫
,,8847291,,,ＩＬ３－ＩＧＨ陽性Ｂリンパ芽球性リンパ腫
,,8848187,,,ＩＭＡｇｅ症候群
,,8849700,,,ＩＰＥＸ症候群
,,7169001,,,ＩＰ関節炎
,,8421001,,,ＩＰ関節捻挫
,,8849572,,,ＩＲＡＫ４欠損症
,,8841293,,,ＩＵＤ検診
,,8841294,,,ＩＵＤ挿入
,,8841295,,,ＩＵＤ抜去
,,8848314,,,ＩｇＡ血管炎
,,8848315,,,ＩｇＡ血管炎性関節炎
,,8846076,,,ＩｇＡ欠損症
,,5831001,,,ＩｇＡ腎症
,,8848112,,,ＩｇＧ４関連硬化性胆管炎
,,8848113,,,ＩｇＧ４関連疾患
,,8848114,,,ＩｇＧ４関連腎臓病
,,8848115,,,ＩｇＧ４関連ミクリッツ病
,,8846077,,,ＩｇＧサブクラス欠損症
,,8846078,,,ＩｇＭ欠損症
,,8830106,,,Ｉ細胞病
,,8848438,,,ＫＩＤ症候群
,,8847827,,,ＫＩＴ（ＣＤ１１７）陽性胃消化管間質腫瘍
,,8847828,,,ＫＩＴ（ＣＤ１１７）陽性結腸消化管間質腫瘍
,,8842453,,,ＫＩＴ（ＣＤ１１７）陽性消化管間質腫瘍
,,8847829,,,ＫＩＴ（ＣＤ１１７）陽性小腸消化管間質腫瘍
,,8847830,,,ＫＩＴ（ＣＤ１１７）陽性食道消化管間質腫瘍
,,8847831,,,ＫＩＴ（ＣＤ１１７）陽性直腸消化管間質腫瘍
,,8847915,,,ＫＲＡＳ遺伝子野生型結腸癌
,,8847916,,,ＫＲＡＳ遺伝子野生型直腸癌
,,8847148,,,ＬＣＡＤ欠損症
,,8849518,,,ＬＣＡＴ欠損症
,,8847149,,,ＬＣＨＡＤ欠損症
,,8845146,,,ＬＥ型薬疹
,,8830108,,,ＬＥ蝶形皮疹
,,8830109,,,ＬＥ皮疹
,,8830111,,,ＬＦＡ－１欠乏症
,,4268001,,,ＬＧＬ症候群
,,2534011,,,ＬＨ単独欠損症
,,8830112,,,ＬＬ型ハンセン病
,,8849701,,,ＬＭＸ１Ｂ関連腎症
,,8845204,,,ＬＰシャント感染症
,,8845107,,,ＬＰシャント機能不全
,,8844833,,,ＬＳＤ使用による急性精神・行動障害
,,3045001,,,ＬＳＤ中毒
,,3053001,,,ＬＳＤ反応
,,7533001,,,Ｌ字状腎
,,8842312,,,ＭＡＬＴリンパ腫
,,8847150,,,ＭＣＡＤ欠損症
,,8849859,,,ＭＥＣＰ２重複症候群
,,8846079,,,ＭＥＬＡＳ症候群
,,8846080,,,ＭＥＲＲＦ症候群
,,8846082,,,ＭＨＣクラスＩ・ＩＩ欠損症
,,8846081,,,ＭＨＣクラスＩ欠損症
,,8846083,,,ＭＨＣクラスＩＩ欠損症
,,8850965,,,ＭＩＢＧ集積陽性褐色細胞腫
,,8850966,,,ＭＩＢＧ集積陽性傍神経節腫
,,8847292,,,ＭＬＬ再構成型Ｂリンパ芽球性白血病
,,8847293,,,ＭＬＬ再構成型Ｂリンパ芽球性白血病／リンパ腫
,,8847294,,,ＭＬＬ再構成型Ｂリンパ芽球性リンパ腫
,,8846084,,,ＭＮＧＩＥ
,,8851376,,,ＭＯＧ抗体関連疾患
,,7169055,,,ＭＰ関節炎
,,8841886,,,ＭＰ関節開放性脱臼骨折
,,8830114,,,ＭＰ関節脱臼
,,8160040,,,ＭＰ関節脱臼骨折
,,7194001,,,ＭＰ関節痛
,,8160037,,,ＭＰ関節内骨折
,,8421003,,,ＭＰ関節捻挫
,,7274001,,,ＭＰ関節部ガングリオン
,,7185029,,,ＭＰ関節ロッキング
,,8847069,,,ＭＲＣＮＳ感染症
,,8851037,,,ＭＲＣＮＳ菌血症
,,8847070,,,ＭＲＣＮＳ肺炎
,,8847071,,,ＭＲＣＮＳ敗血症
,,8850925,,,ＭＲＩ撮影実施前磁性アタッチメント除去
,,8851377,,,ＭＲＳＡ角結膜炎
,,8848439,,,ＭＲＳＡ肩関節炎
,,8830115,,,ＭＲＳＡ関節炎
,,0381003,,,ＭＲＳＡ感染症
,,8830116,,,ＭＲＳＡ感染性心内膜炎
,,8851378,,,ＭＲＳＡ眼内炎
,,8851038,,,ＭＲＳＡ菌血症
,,8851379,,,ＭＲＳＡ結膜炎
,,8847072,,,ＭＲＳＡ股関節炎
,,8830117,,,ＭＲＳＡ骨髄炎
,,8847073,,,ＭＲＳＡ膝関節炎
,,8830118,,,ＭＲＳＡ術後創部感染
,,8830119,,,ＭＲＳＡ髄膜炎
,,8847832,,,ＭＲＳＡ肘関節炎
,,8851380,,,ＭＲＳＡ中耳炎
,,8830120,,,ＭＲＳＡ腸炎
,,8830121,,,ＭＲＳＡ膿胸
,,8830122,,,ＭＲＳＡ肺炎
,,8830123,,,ＭＲＳＡ肺化膿症
,,8830124,,,ＭＲＳＡ敗血症
,,8851381,,,ＭＲＳＡ鼻腔炎
,,8830125,,,ＭＲＳＡ腹膜炎
,,8830126,,,ＭＲＳＡ保菌者
,,8843107,,,ＭＲＳＡ膀胱炎
,,8850967,,,ＭＲＳＥ感染症
,,8851039,,,ＭＲＳＥ菌血症
,,8850968,,,ＭＲＳＥ敗血症
,,8850118,,,ＭＳＳＡ感染症
,,8850119,,,ＭＳＳＡ菌血症
,,8851040,,,ＭＳＳＡ敗血症
,,8849573,,,ＭｙＤ８８欠損症
,,8848440,,,Ｎ－アセチルグルタミン酸合成酵素欠損症
,,8849702,,,ＮＫ細胞白血病
,,8849237,,,ＮＬＲＣ４異常症
,,8842157,,,ＮＳＡＩＤｓ胃潰瘍
,,8849860,,,ＮＳＡＩＤｓ潰瘍
,,8842158,,,ＮＳＡＩＤｓ十二指腸潰瘍
