,,8,30,100463,,診療行為名称（歯冠補綴物又はブリッジを製作し当該補綴物を装着した場合）；,,,0,0,0,0,0,0,0,0,,,,,,830100463
,,8,30,100467,,マルチブラケット装置ステップ名；,,,0,0,0,0,0,0,0,0,,,,,,830100467
,,8,42,100065,,動的処置算定回数,,,0,0,0,0,0,0,0,0,,,,,,842100065
,,8,42,100066,,マルチブラケット装置ステップ１回数,,,0,0,0,0,0,0,0,0,,,,,,842100066
,,8,42,100067,,マルチブラケット装置ステップ２回数,,,0,0,0,0,0,0,0,0,,,,,,842100067
,,8,42,100068,,マルチブラケット装置ステップ３回数,,,0,0,0,0,0,0,0,0,,,,,,842100068
,,8,42,100069,,マルチブラケット装置ステップ４回数,,,0,0,0,0,0,0,0,0,,,,,,842100069
,,8,42,100073,,ファイバーポスト使用本数,,,0,0,0,0,0,0,0,0,,,,,,842100073
,,8,50,100135,,人工腎臓算定年月日（在宅自己腹膜灌流指導管理料）,,,0,0,0,0,0,0,0,0,,,,,,850100135
,,8,50,100136,,腹膜灌流算定年月日（在宅自己腹膜灌流指導管理料）,,,0,0,0,0,0,0,0,0,,,,,,850100136
,,8,50,100138,,人工腎臓算定年月日（在宅血液透析指導管理料）,,,0,0,0,0,0,0,0,0,,,,,,850100138
,,8,50,100198,,初回算定年月日（ＣＴ撮影）,,,0,0,0,0,0,0,0,0,,,,,,850100198
,,8,50,100199,,初回算定年月日（ＭＲＩ撮影）,,,0,0,0,0,0,0,0,0,,,,,,850100199
,,8,50,100330,,時間外緊急院内画像診断加算撮影開始日,,,0,0,0,0,0,0,0,0,,,,,,850100330
,,8,50,100338,,ＳＰＴ２又はＰ重防前回実施年月,,,0,0,0,0,0,0,0,0,,,,,,850100338
,,8,50,100364,,カンファレンス等に参加した年月日,,,0,0,0,0,0,0,0,0,,,,,,850100364
,,8,50,100395,,歯科矯正管理料算定年月日,,,0,0,0,0,0,0,0,0,,,,,,850100395
,,8,51,100022,,訪問診療開始時刻,,,0,0,0,0,0,0,0,0,,,,,,851100022
,,8,51,100023,,訪問診療終了時刻,,,0,0,0,0,0,0,0,0,,,,,,851100023
,,8,51,100024,,訪問歯科衛生指導開始時刻,,,0,0,0,0,0,0,0,0,,,,,,851100024
,,8,51,100025,,訪問歯科衛生指導終了時刻,,,0,0,0,0,0,0,0,0,,,,,,851100025
,,8,51,100026,,訪問口腔リハ開始時刻,,,0,0,0,0,0,0,0,0,,,,,,851100026
,,8,51,100027,,訪問口腔リハ終了時刻,,,0,0,0,0,0,0,0,0,,,,,,851100027
,,8,51,100028,,小児在宅患者訪問口腔リハビリテーション指導開始時刻,,,0,0,0,0,0,0,0,0,,,,,,851100028
,,8,51,100029,,小児在宅患者訪問口腔リハビリテーション指導終了時刻,,,0,0,0,0,0,0,0,0,,,,,,851100029
,,8,51,100030,,時間外緊急院内画像診断加算撮影開始時刻,,,0,0,0,0,0,0,0,0,,,,,,851100030
,,8,51,100031,,摂食機能療法開始時刻,,,0,0,0,0,0,0,0,0,,,,,,851100031
,,8,51,100032,,摂食機能療法終了時刻,,,0,0,0,0,0,0,0,0,,,,,,851100032
,,8,20,100001,,ア　初診又は再診時に行った検査、画像診断の結果のみを聞きに来院,,,0,0,0,0,0,0,0,0,,,,,,820100001
,,8,20,100002,,イ　往診等の後に薬剤のみを取りに来院,,,0,0,0,0,0,0,0,0,,,,,,820100002
,,8,20,100003,,ウ　一旦帰宅し、後刻又は後日検査、画像診断、手術等を受けに来院,,,0,0,0,0,0,0,0,0,,,,,,820100003
,,8,30,100002,,２つ目の診療科（初診料）；,,,0,0,0,0,0,0,0,0,,,,,,830100002
,,8,30,100003,,２つ目の診療科（再診料）；,,,0,0,0,0,0,0,0,0,,,,,,830100003
,,8,20,100990,,オンライン診療の適切な実施に関する指針に沿った適切な診療である（初診料）,,,0,0,0,0,0,0,0,0,,,,,,820100990
,,8,20,100816,,オンライン診療の適切な実施に関する指針に沿った適切な処方である（初診料）,,,0,0,0,0,0,0,0,0,,,,,,820100816
,,8,20,100005,,月の途中まで乳幼児,,,0,0,0,0,0,0,0,0,,,,,,820100005
,,8,30,100004,,２つ目の診療科（外来診療料）；,,,0,0,0,0,0,0,0,0,,,,,,830100004
,,8,50,100001,,特定疾患療養管理料の算定を開始した年月日（オンライン診療料）,,,0,0,0,0,0,0,0,0,,,,,,850100001
,,8,20,100817,,オンライン診療の適切な実施に関する指針に沿った適切な診療である（再診料）,,,0,0,0,0,0,0,0,0,,,,,,820100817
,,8,20,100818,,オンライン診療の適切な実施に関する指針に沿った適切な処方である（再診料）,,,0,0,0,0,0,0,0,0,,,,,,820100818
,,8,50,100002,,小児科療養指導料の算定を開始した年月日（オンライン診療料）,,,0,0,0,0,0,0,0,0,,,,,,850100002
,,8,50,100003,,てんかん指導料の算定を開始した年月日（オンライン診療料）,,,0,0,0,0,0,0,0,0,,,,,,850100003
,,8,50,100004,,難病外来指導管理料の算定を開始した年月日（オンライン診療料）,,,0,0,0,0,0,0,0,0,,,,,,850100004
,,8,20,100819,,オンライン診療の適切な実施に関する指針に沿った適切な診療である（外来診療料）,,,0,0,0,0,0,0,0,0,,,,,,820100819
,,8,50,100005,,糖尿病透析予防指導管理料の算定を開始した年月日（オンライン診療料）,,,0,0,0,0,0,0,0,0,,,,,,850100005
,,8,50,100006,,地域包括診療料の算定を開始した年月日（オンライン診療料）,,,0,0,0,0,0,0,0,0,,,,,,850100006
,,8,20,100820,,オンライン診療の適切な実施に関する指針に沿った適切な処方である（外来診療料）,,,0,0,0,0,0,0,0,0,,,,,,820100820
,,8,50,100007,,認知症地域包括診療料の算定を開始した年月日（オンライン診療料）,,,0,0,0,0,0,0,0,0,,,,,,850100007
,,8,50,100008,,生活習慣病管理料の算定を開始した年月日（オンライン診療料）,,,0,0,0,0,0,0,0,0,,,,,,850100008
,,8,50,100009,,在宅時医学総合管理料の算定を開始した年月日（オンライン診療料）,,,0,0,0,0,0,0,0,0,,,,,,850100009
,,8,50,100010,,精神科在宅患者支援管理料の算定を開始した年月日（オンライン診療料）,,,0,0,0,0,0,0,0,0,,,,,,850100010
,,8,50,100011,,在宅自己注射指導管理料の算定を開始した年月日（オンライン診療料）,,,0,0,0,0,0,0,0,0,,,,,,850100011
,,8,50,100012,,頭痛患者に対する対面診療を開始した年月日（オンライン診療料）,,,0,0,0,0,0,0,0,0,,,,,,850100012
,,8,30,100005,,入院元（一般病棟入院基本料）（救急・在宅等支援病床初期加算）；,,,0,0,0,0,0,0,0,0,,,,,,830100005
,,8,30,100006,,算定対象である旨及び転院（転棟）回数（救急・在宅等支援病床初期加算）；,,,0,0,0,0,0,0,0,0,,,,,,830100006
,,8,30,100007,,直近の入院医療機関名及び退院年月日（救急・在宅等支援病床初期加算）；,,,0,0,0,0,0,0,0,0,,,,,,830100007
,,8,30,100008,,他の病棟又は病床へ移動させた医療上の必要性（療養病棟入院基本料）；,,,0,0,0,0,0,0,0,0,,,,,,830100008
,,8,30,100009,,医療上の必要性（療養病棟入院基本料）；,,,0,0,0,0,0,0,0,0,,,,,,830100009
,,8,20,100392,,非該当患者（療養病棟入院基本料）,,,0,0,0,0,0,0,0,0,,,,,,820100392
,,8,30,100010,,入院元（急性期患者支援療養病床初期加算）；,,,0,0,0,0,0,0,0,0,,,,,,830100010
,,8,30,100011,,入院元（在宅患者支援療養病床初期加算）；,,,0,0,0,0,0,0,0,0,,,,,,830100011
,,8,30,100012,,算定対象である旨及び転院（転棟）回数（急性期患者支援療養病床初期加算）；,,,0,0,0,0,0,0,0,0,,,,,,830100012
,,8,30,100013,,算定対象である旨及び転院（転棟）回数（在宅患者支援療養病床初期加算）；,,,0,0,0,0,0,0,0,0,,,,,,830100013
,,8,30,100014,,直近の入院医療機関名及び退院年月日（急性期患者支援療養病床初期加算）；,,,0,0,0,0,0,0,0,0,,,,,,830100014
,,8,30,100015,,直近の入院医療機関名及び退院年月日（在宅患者支援療養病床初期加算）；,,,0,0,0,0,0,0,0,0,,,,,,830100015
,,8,30,100016,,算定根拠となる評価（重度認知症加算（精神病棟入院基本料））；,,,0,0,0,0,0,0,0,0,,,,,,830100016
,,8,50,100013,,評価年月日（重度認知症加算（精神病棟入院基本料））,,,0,0,0,0,0,0,0,0,,,,,,850100013
,,8,30,100455,,算定根拠となる評価（重度認知症加算（特定機能病院精神病棟入院基本料））；,,,0,0,0,0,0,0,0,0,,,,,,830100455
,,8,50,100386,,評価年月日（重度認知症加算（特定機能病院精神病棟入院基本料））,,,0,0,0,0,0,0,0,0,,,,,,850100386
,,8,30,100018,,他の病棟又は病床へ移動した医療上の必要性（有床診療所療養病床入院基本料）；,,,0,0,0,0,0,0,0,0,,,,,,830100018
,,8,30,100019,,同一の保険医療機関の療養病床以外又は別の保険医療機関の一般病棟等以外へ転院する医療上の必要性（有床診療所療養病床入院基本料）；,,,0,0,0,0,0,0,0,0,,,,,,830100019
,,8,20,100821,,療養病棟リハビリテーション実績指数の算出から除外（療養病棟入院基本料　注１１の規定）,,,0,0,0,0,0,0,0,0,,,,,,820100821
,,8,50,100015,,加算を算定した入院年月日（地域医療支援病院入院診療加算）,,,0,0,0,0,0,0,0,0,,,,,,850100015
,,8,30,100760,,療養病棟リハビリテーション実績指数の算出から除外した理由（療養病棟入院基本料　注１１の規定）；,,,0,0,0,0,0,0,0,0,,,,,,830100760
,,8,20,100393,,ア　吐血、喀血又は重篤な脱水で全身状態不良（救急医療管理加算１）,,,0,0,0,0,0,0,0,0,,,,,,820100393
,,8,20,100395,,イ　意識障害又は昏睡（救急医療管理加算１）：ＪＣＳ１,,,0,0,0,0,0,0,0,0,,,,,,820100395
,,8,20,100396,,イ　意識障害又は昏睡（救急医療管理加算１）：ＪＣＳ２,,,0,0,0,0,0,0,0,0,,,,,,820100396
,,8,30,100472,,「特外」理由（障害者施設等入院基本料）；,,,0,0,0,0,0,0,0,0,,,,,,830100472
,,8,20,100397,,イ　意識障害又は昏睡（救急医療管理加算１）：ＪＣＳ３,,,0,0,0,0,0,0,0,0,,,,,,820100397
,,8,20,100398,,イ　意識障害又は昏睡（救急医療管理加算１）：ＪＣＳ１０,,,0,0,0,0,0,0,0,0,,,,,,820100398
,,8,20,100399,,イ　意識障害又は昏睡（救急医療管理加算１）：ＪＣＳ２０,,,0,0,0,0,0,0,0,0,,,,,,820100399
,,8,30,100020,,入院元（有床診療所急性期患者支援療養病床初期加算）；,,,0,0,0,0,0,0,0,0,,,,,,830100020
,,8,30,100021,,算定対象である旨及び転院（転棟）回数（有床診療所急性期患者支援療養病床初期加算）；,,,0,0,0,0,0,0,0,0,,,,,,830100021
,,8,20,100400,,イ　意識障害又は昏睡（救急医療管理加算１）：ＪＣＳ３０,,,0,0,0,0,0,0,0,0,,,,,,820100400
,,8,30,100779,,入院元（有床診療所在宅患者支援療養病床初期加算）；,,,0,0,0,0,0,0,0,0,,,,,,830100779
,,8,20,100401,,イ　意識障害又は昏睡（救急医療管理加算１）：ＪＣＳ１００,,,0,0,0,0,0,0,0,0,,,,,,820100401
,,8,30,100022,,直近の入院医療機関名及び退院年月日（有床診療所在宅患者支援療養病床初期加算）；,,,0,0,0,0,0,0,0,0,,,,,,830100022
,,8,50,100487,,加算の算定を開始した入院年月日（急性期充実体制加算）,,,0,0,0,0,0,0,0,0,,,,,,850100487
,,8,20,100402,,イ　意識障害又は昏睡（救急医療管理加算１）：ＪＣＳ２００,,,0,0,0,0,0,0,0,0,,,,,,820100402
,,8,20,100403,,イ　意識障害又は昏睡（救急医療管理加算１）：ＪＣＳ３００,,,0,0,0,0,0,0,0,0,,,,,,820100403
,,8,50,100489,,加算を算定した入院年月日（紹介受診重点医療機関入院診療加算）,,,0,0,0,0,0,0,0,0,,,,,,850100489
,,8,20,100404,,ウ　心不全（救急医療管理加算１）：ＮＹＨＡ１,,,0,0,0,0,0,0,0,0,,,,,,820100404
,,8,50,100016,,加算を算定した入院年月日（臨床研修病院入院診療加算）,,,0,0,0,0,0,0,0,0,,,,,,850100016
,,8,50,100492,,情報通信機器を用いた診療年月日（在医総管）,,,0,0,0,0,0,0,0,0,,,,,,850100492
,,8,50,100493,,情報通信機器を用いた診療年月日（施医総管）,,,0,0,0,0,0,0,0,0,,,,,,850100493
,,8,20,100405,,ウ　心不全（救急医療管理加算１）：ＮＹＨＡ２,,,0,0,0,0,0,0,0,0,,,,,,820100405
,,8,20,100406,,ウ　心不全（救急医療管理加算１）：ＮＹＨＡ３,,,0,0,0,0,0,0,0,0,,,,,,820100406
,,8,20,100407,,ウ　心不全（救急医療管理加算１）：ＮＹＨＡ４,,,0,0,0,0,0,0,0,0,,,,,,820100407
,,8,20,100408,,ウ　呼吸不全（救急医療管理加算１）：Ｐ／Ｆ比３００以上４００未満,,,0,0,0,0,0,0,0,0,,,,,,820100408
,,8,20,100409,,ウ　呼吸不全（救急医療管理加算１）：Ｐ／Ｆ比２００以上３００未満,,,0,0,0,0,0,0,0,0,,,,,,820100409
,,8,20,100410,,ウ　呼吸不全（救急医療管理加算１）：Ｐ／Ｆ比２００未満,,,0,0,0,0,0,0,0,0,,,,,,820100410
,,8,20,100411,,エ　急性薬物中毒（救急医療管理加算１）,,,0,0,0,0,0,0,0,0,,,,,,820100411
,,8,20,100412,,オ　ショック（救急医療管理加算１）：平均血圧７０ｍｍＨｇ以上,,,0,0,0,0,0,0,0,0,,,,,,820100412
,,8,20,100413,,オ　ショック（救急医療管理加算１）：平均血圧７０ｍｍＨｇ未満,,,0,0,0,0,0,0,0,0,,,,,,820100413
,,8,20,100414,,オ　ショック（救急医療管理加算１）：昇圧剤利用なし,,,0,0,0,0,0,0,0,0,,,,,,820100414
,,8,20,100415,,オ　ショック（救急医療管理加算１）：昇圧剤利用あり,,,0,0,0,0,0,0,0,0,,,,,,820100415
,,8,42,100001,,カ　代謝障害（肝不全）（救急医療管理加算１）ＡＳＴ値,,,0,0,0,0,0,0,0,0,,,,,,842100001
,,8,42,100002,,カ　代謝障害（肝不全）（救急医療管理加算１）ＡＬＴ値,,,0,0,0,0,0,0,0,0,,,,,,842100002
,,8,42,100003,,カ　代謝障害（腎不全）（救急医療管理加算１）ｅＧＦＲ値,,,0,0,0,0,0,0,0,0,,,,,,842100003
,,8,42,100004,,カ　代謝障害（重症糖尿病）（救急医療管理加算１）ＪＤＳ値,,,0,0,0,0,0,0,0,0,,,,,,842100004
,,8,42,100005,,カ　代謝障害（重症糖尿病）（救急医療管理加算１）ＮＧＳＰ値,,,0,0,0,0,0,0,0,0,,,,,,842100005
,,8,42,100006,,カ　代謝障害（重症糖尿病）（救急医療管理加算１）随時血糖値,,,0,0,0,0,0,0,0,0,,,,,,842100006
,,8,30,100023,,カ　代謝障害（その他）（救急医療管理加算１）具体的な状態；,,,0,0,0,0,0,0,0,0,,,,,,830100023
,,8,20,100421,,ク　外傷、破傷風等（救急医療管理加算１）,,,0,0,0,0,0,0,0,0,,,,,,820100421
,,8,20,100808,,ケ　緊急手術、緊急カテーテル治療・検査又はｔ－ＰＡ療法を必要とする状態　（救急医療管理加算１）,,,0,0,0,0,0,0,0,0,,,,,,820100808
,,8,31,110001,,入院後３日以内に実施した主要な診療行為（救急医療管理加算１）,,,0,0,0,0,0,0,0,0,,,,,,831110001
,,8,50,100017,,救急医療管理加算１を算定した入院年月日,,,0,0,0,0,0,0,0,0,,,,,,850100017
,,8,20,100423,,イ　意識障害又は昏睡（救急医療管理加算２）：ＪＣＳ１,,,0,0,0,0,0,0,0,0,,,,,,820100423
,,8,20,100416,,キ　広範囲熱傷、顔面熱傷又は気道熱傷（救急医療管理加算１）：Ｂｕｒｎ　Ｉｎｄｅｘ　９以上,,,0,0,0,0,0,0,0,0,,,,,,820100416
,,8,20,100424,,イ　意識障害又は昏睡（救急医療管理加算２）：ＪＣＳ２,,,0,0,0,0,0,0,0,0,,,,,,820100424
,,8,20,100425,,イ　意識障害又は昏睡（救急医療管理加算２）：ＪＣＳ３,,,0,0,0,0,0,0,0,0,,,,,,820100425
,,8,20,100417,,キ　広範囲熱傷、顔面熱傷又は気道熱傷（救急医療管理加算１）：Ｂｕｒｎ　Ｉｎｄｅｘ　４以上９未満,,,0,0,0,0,0,0,0,0,,,,,,820100417
,,8,20,100418,,キ　広範囲熱傷、顔面熱傷又は気道熱傷（救急医療管理加算１）：Ｂｕｒｎ　Ｉｎｄｅｘ　４未満,,,0,0,0,0,0,0,0,0,,,,,,820100418
,,8,20,100426,,イ　意識障害又は昏睡（救急医療管理加算２）：ＪＣＳ１０,,,0,0,0,0,0,0,0,0,,,,,,820100426
,,8,20,100419,,キ　広範囲熱傷、顔面熱傷又は気道熱傷（救急医療管理加算１）：気道熱傷なし,,,0,0,0,0,0,0,0,0,,,,,,820100419
,,8,20,100427,,イ　意識障害又は昏睡（救急医療管理加算２）：ＪＣＳ２０,,,0,0,0,0,0,0,0,0,,,,,,820100427
,,8,20,100428,,イ　意識障害又は昏睡（救急医療管理加算２）：ＪＣＳ３０,,,0,0,0,0,0,0,0,0,,,,,,820100428
,,8,20,100420,,キ　広範囲熱傷、顔面熱傷又は気道熱傷（救急医療管理加算１）：気道熱傷あり,,,0,0,0,0,0,0,0,0,,,,,,820100420
,,8,20,100429,,イ　意識障害又は昏睡（救急医療管理加算２）：ＪＣＳ１００,,,0,0,0,0,0,0,0,0,,,,,,820100429
,,8,20,100430,,イ　意識障害又は昏睡（救急医療管理加算２）：ＪＣＳ２００,,,0,0,0,0,0,0,0,0,,,,,,820100430
,,8,20,100822,,コ　消化器疾患で緊急処置を必要とする重篤な状態（救急医療管理加算１）,,,0,0,0,0,0,0,0,0,,,,,,820100822
,,8,20,100431,,イ　意識障害又は昏睡（救急医療管理加算２）：ＪＣＳ３００,,,0,0,0,0,0,0,0,0,,,,,,820100431
,,8,20,100823,,サ　蘇生術を必要とする重篤な状態（救急医療管理加算１）,,,0,0,0,0,0,0,0,0,,,,,,820100823
,,8,20,100432,,ウ　心不全（救急医療管理加算２）：ＮＹＨＡ１,,,0,0,0,0,0,0,0,0,,,,,,820100432
,,8,30,100473,,緊急入院が必要であると判断した医学的根拠（救急医療管理加算１）；,,,0,0,0,0,0,0,0,0,,,,,,830100473
,,8,20,100433,,ウ　心不全（救急医療管理加算２）：ＮＹＨＡ２,,,0,0,0,0,0,0,0,0,,,,,,820100433
,,8,20,100434,,ウ　心不全（救急医療管理加算２）：ＮＹＨＡ３,,,0,0,0,0,0,0,0,0,,,,,,820100434
,,8,20,100435,,ウ　心不全（救急医療管理加算２）：ＮＹＨＡ４,,,0,0,0,0,0,0,0,0,,,,,,820100435
,,8,20,100422,,ア　吐血、喀血又は重篤な脱水で全身状態不良（救急医療管理加算２）　,,,0,0,0,0,0,0,0,0,,,,,,820100422
,,8,20,100436,,ウ　呼吸不全（救急医療管理加算２）：Ｐ／Ｆ比４００以上,,,0,0,0,0,0,0,0,0,,,,,,820100436
,,8,20,100437,,ウ　呼吸不全（救急医療管理加算２）：Ｐ／Ｆ比３００以上４００未満,,,0,0,0,0,0,0,0,0,,,,,,820100437
,,8,20,100438,,ウ　呼吸不全（救急医療管理加算２）：Ｐ／Ｆ比２００以上３００未満,,,0,0,0,0,0,0,0,0,,,,,,820100438
,,8,20,100439,,ウ　呼吸不全（救急医療管理加算２）：Ｐ／Ｆ比２００未満,,,0,0,0,0,0,0,0,0,,,,,,820100439
,,8,20,100440,,エ　急性薬物中毒（救急医療管理加算２）,,,0,0,0,0,0,0,0,0,,,,,,820100440
,,8,20,100441,,オ　ショック（救急医療管理加算２）：平均血圧７０ｍｍＨｇ以上,,,0,0,0,0,0,0,0,0,,,,,,820100441
,,8,20,100442,,オ　ショック（救急医療管理加算２）：平均血圧７０ｍｍＨｇ未満,,,0,0,0,0,0,0,0,0,,,,,,820100442
,,8,20,100443,,オ　ショック（救急医療管理加算２）：昇圧剤利用なし,,,0,0,0,0,0,0,0,0,,,,,,820100443
,,8,20,100444,,オ　ショック（救急医療管理加算２）：昇圧剤利用あり,,,0,0,0,0,0,0,0,0,,,,,,820100444
,,8,42,100007,,カ　代謝障害（肝不全）（救急医療管理加算２）ＡＳＴ値,,,0,0,0,0,0,0,0,0,,,,,,842100007
,,8,42,100008,,カ　代謝障害（肝不全）（救急医療管理加算２）ＡＬＴ値,,,0,0,0,0,0,0,0,0,,,,,,842100008
,,8,42,100009,,カ　代謝障害（腎不全）（救急医療管理加算２）ｅＧＦＲ値,,,0,0,0,0,0,0,0,0,,,,,,842100009
,,8,42,100010,,カ　代謝障害（重症糖尿病）（救急医療管理加算２）ＪＤＳ値,,,0,0,0,0,0,0,0,0,,,,,,842100010
,,8,42,100011,,カ　代謝障害（重症糖尿病）（救急医療管理加算２）ＮＧＳＰ値,,,0,0,0,0,0,0,0,0,,,,,,842100011
,,8,42,100012,,カ　代謝障害（重症糖尿病）（救急医療管理加算２）随時血糖値,,,0,0,0,0,0,0,0,0,,,,,,842100012
,,8,30,100025,,カ　代謝障害（その他）（救急医療管理加算２）具体的な状態；,,,0,0,0,0,0,0,0,0,,,,,,830100025
,,8,20,100450,,ク　外傷、破傷風等（救急医療管理加算２）,,,0,0,0,0,0,0,0,0,,,,,,820100450
,,8,20,100451,,ケ　緊急手術、緊急カテーテル治療・検査又はｔ－ＰＡ療法を必要とする状態　（救急医療管理加算２）,,,0,0,0,0,0,0,0,0,,,,,,820100451
,,8,30,100026,,コ　その他の重症な状態の医学的根拠（救急医療管理加算２）；,,,0,0,0,0,0,0,0,0,,,,,,830100026
,,8,31,110002,,入院後３日以内に実施した主要な診療行為（救急医療管理加算２）,,,0,0,0,0,0,0,0,0,,,,,,831110002
,,8,50,100387,,加算を算定した入院年月日（救急医療管理加算２）,,,0,0,0,0,0,0,0,0,,,,,,850100387
,,8,50,100018,,加算を算定した入院年月日（在宅患者緊急入院診療加算）,,,0,0,0,0,0,0,0,0,,,,,,850100018
,,8,50,100019,,加算を算定した入院年月日（診療録管理体制加算）,,,0,0,0,0,0,0,0,0,,,,,,850100019
,,8,50,100020,,算定開始年月日（超重症児（者）入院診療加算）,,,0,0,0,0,0,0,0,0,,,,,,850100020
,,8,50,100021,,算定開始年月日（準超重症児（者）入院診療加算）,,,0,0,0,0,0,0,0,0,,,,,,850100021
,,8,20,100025,,ア　麻疹等に感染しており、他の患者への感染の危険性が高い患者,,,0,0,0,0,0,0,0,0,,,,,,820100025
,,8,20,100445,,キ　広範囲熱傷、顔面熱傷又は気道熱傷（救急医療管理加算２）：Ｂｕｒｎ　Ｉｎｄｅｘ　９以上,,,0,0,0,0,0,0,0,0,,,,,,820100445
,,8,20,100026,,イ　易感染性により、感染症罹患の危険性が高い患者,,,0,0,0,0,0,0,0,0,,,,,,820100026
,,8,30,100027,,皮膚潰瘍に係るＳｈｅａの分類（重症皮膚潰瘍管理加算）；,,,0,0,0,0,0,0,0,0,,,,,,830100027
,,8,20,100446,,キ　広範囲熱傷、顔面熱傷又は気道熱傷（救急医療管理加算２）：Ｂｕｒｎ　Ｉｎｄｅｘ　４以上９未満,,,0,0,0,0,0,0,0,0,,,,,,820100446
,,8,20,100452,,規定により移送された患者（応急入院患者等）（精神科応急入院施設管理加算）,,,0,0,0,0,0,0,0,0,,,,,,820100452
,,8,20,100447,,キ　広範囲熱傷、顔面熱傷又は気道熱傷（救急医療管理加算２）：Ｂｕｒｎ　Ｉｎｄｅｘ　４未満,,,0,0,0,0,0,0,0,0,,,,,,820100447
,,8,50,100022,,加算を算定した入院年月日（精神科応急入院施設管理加算）,,,0,0,0,0,0,0,0,0,,,,,,850100022
,,8,20,100448,,キ　広範囲熱傷、顔面熱傷又は気道熱傷（救急医療管理加算２）：なし,,,0,0,0,0,0,0,0,0,,,,,,820100448
,,8,20,100449,,キ　広範囲熱傷、顔面熱傷又は気道熱傷（救急医療管理加算２）：あり,,,0,0,0,0,0,0,0,0,,,,,,820100449
,,8,20,100453,,呼吸器系疾患の患者（精神科身体合併症管理加算）,,,0,0,0,0,0,0,0,0,,,,,,820100453
,,8,20,100454,,心疾患の患者（精神科身体合併症管理加算）,,,0,0,0,0,0,0,0,0,,,,,,820100454
,,8,30,100642,,キ　広範囲熱傷、顔面熱傷又は気道熱傷（救急医療管理加算２）Ｂｕｒｎ　Ｉｎｄｅｘ　０；顔面熱傷又は気道熱傷なしの場合は、緊急入院が必要であると判断した医学的根拠；,,,0,0,0,0,0,0,0,0,,,,,,830100642
,,8,20,100455,,手術又は直達・介達牽引を要する骨折の患者（精神科身体合併症管理加算）,,,0,0,0,0,0,0,0,0,,,,,,820100455
,,8,20,100456,,脊髄損傷の患者（精神科身体合併症管理加算）,,,0,0,0,0,0,0,0,0,,,,,,820100456
,,8,20,100457,,重篤な内分泌・代謝性疾患の患者（精神科身体合併症管理加算）,,,0,0,0,0,0,0,0,0,,,,,,820100457
,,8,20,100824,,コ　消化器疾患で緊急処置を必要とする重篤な状態（救急医療管理加算２）,,,0,0,0,0,0,0,0,0,,,,,,820100824
,,8,20,100458,,重篤な栄養障害の患者（精神科身体合併症管理加算）,,,0,0,0,0,0,0,0,0,,,,,,820100458
,,8,20,100825,,サ　蘇生術を必要とする重篤な状態（救急医療管理加算２）,,,0,0,0,0,0,0,0,0,,,,,,820100825
,,8,20,100459,,意識障害の患者（精神科身体合併症管理加算）,,,0,0,0,0,0,0,0,0,,,,,,820100459
,,8,30,100474,,シ　その他の重症な状態の医学的根拠（救急医療管理加算２）；,,,0,0,0,0,0,0,0,0,,,,,,830100474
,,8,20,100460,,全身感染症の患者（精神科身体合併症管理加算）,,,0,0,0,0,0,0,0,0,,,,,,820100460
