"0","Z","7096","","","3","２４週","","5","２４シュウ","","0","0","20030401","","99999999","27000054","5344","A7000000"
"0","Z","8171","","","3","２５型","","4","２５ガタ","","0","0","20150301","","99999999","27002133","5T6F","A8000000"
"0","Z","7097","","","3","２５週","","5","２５シュウ","","0","0","20030401","","99999999","27000055","5345","A7000000"
"0","Z","8103","","","4","・２５週","","5","２５シュウ","","0","0","20080101","","99999999","27001908","58SN","A8000000"
"0","Z","8172","","","3","２６型","","4","２６ガタ","","0","0","20150301","","99999999","27002134","1M90","A8000000"
"0","Z","7098","","","3","２６週","","5","２６シュウ","","0","0","20030401","","99999999","27000056","5346","A7000000"
"0","Z","8104","","","4","・２６週","","5","２６シュウ","","0","0","20080101","","99999999","27001909","7K36","A8000000"
"0","Z","8173","","","3","２７型","","4","２７ガタ","","0","0","20150301","","99999999","27002135","0UUR","A8000000"
"0","Z","7099","","","3","２７週","","5","２７シュウ","","0","0","20030401","","99999999","27000057","5347","A7000000"
"0","Z","8105","","","4","・２７週","","5","２７シュウ","","0","0","20080101","","99999999","27001910","8G97","A8000000"
"0","Z","8174","","","3","２８型","","4","２８ガタ","","0","0","20150301","","99999999","27002136","1JKV","A8000000"
"0","Z","7100","","","3","２８週","","5","２８シュウ","","0","0","20030401","","99999999","27000058","5348","A7000000"
"0","Z","8106","","","4","・２８週","","5","２８シュウ","","0","0","20080101","","99999999","27001911","5SVD","A8000000"
"0","Z","8175","","","3","２９型","","4","２９ガタ","","0","0","20150301","","99999999","27002137","9RHA","A8000000"
"0","Z","8107","","","4","・２９週","","5","２９シュウ","","0","0","20080101","","99999999","27001912","528N","A8000000"
"0","Z","7101","","","3","２９週","","5","２９シュウ","","0","0","20030401","","99999999","27000059","5349","A7000000"
"0","Z","8213","","","3","２Ａ型","","4","２Ａガタ","","0","0","20180101","","99999999","27002212","3G91","A8000000"
"0","Z","8193","","","4","ＩＩＡ期","","3","２Ａキ","","0","0","20160601","20170601","99999999","27002183","9Q6V","A8000000"
"0","Z","8214","","","3","２Ｂ型","","4","２Ｂガタ","","0","0","20180101","","99999999","27002213","0L2U","A8000000"
"0","Z","8194","","","4","ＩＩＢ期","","3","２Ｂキ","","0","0","20160601","20170601","99999999","27002184","2UR4","A8000000"
"0","Z","8215","","","3","２Ｃ型","","4","２Ｃガタ","","0","0","20180101","","99999999","27002214","6L0B","A8000000"
"0","Z","8195","","","4","ＩＩＣ期","","3","２Ｃキ","","0","0","20160601","20170601","99999999","27002185","970P","A8000000"
"0","Z","8216","","","3","２Ｄ型","","4","２Ｄガタ","","0","0","20180101","","99999999","27002215","73D3","A8000000"
"0","Z","8217","","","3","２Ｅ型","","4","２Ｅガタ","","0","0","20180101","","99999999","27002216","7JVA","A8000000"
"0","Z","8218","","","3","２Ｆ型","","4","２Ｆガタ","","0","0","20180101","","99999999","27002217","3ANK","A8000000"
"0","Z","8219","","","3","２Ｇ型","","4","２Ｇガタ","","0","0","20180101","","99999999","27002218","70BR","A8000000"
"0","Z","8220","","","3","２Ｈ型","","4","２Ｈガタ","","0","0","20180101","","99999999","27002219","5M04","A8000000"
"0","Z","8221","","","3","２Ｉ型","","4","２Ｉガタ","","0","0","20180101","","99999999","27002220","3UTU","A8000000"
"0","Z","8222","","","3","２Ｊ型","","4","２Ｊガタ","","0","0","20180101","","99999999","27002221","6JKR","A8000000"
"0","Z","8223","","","3","２Ｋ型","","4","２Ｋガタ","","0","0","20180101","","99999999","27002222","466U","A8000000"
"0","Z","8224","","","3","２Ｌ型","","4","２Ｌガタ","","0","0","20180101","","99999999","27002223","81QJ","A8000000"
"0","Z","8225","","","3","２Ｍ型","","4","２Ｍガタ","","0","0","20180101","","99999999","27002224","86CS","A8000000"
"0","Z","8226","","","3","２Ｎ型","","4","２Ｎガタ","","0","0","20180101","","99999999","27002225","1FBK","A8000000"
"0","Z","8227","","","3","２Ｏ型","","4","２Ｏガタ","","0","0","20180101","","99999999","27002226","1L07","A8000000"
"0","Z","8228","","","3","２Ｐ型","","4","２Ｐガタ","","0","0","20180101","","99999999","27002227","7FM0","A8000000"
"0","Z","8229","","","3","２Ｑ型","","4","２Ｑガタ","","0","0","20180101","","99999999","27002228","6FQN","A8000000"
"0","Z","8230","","","3","２Ｒ型","","4","２Ｒガタ","","0","0","20180101","","99999999","27002229","2ET5","A8000000"
"0","Z","8231","","","3","２Ｓ型","","4","２Ｓガタ","","0","0","20180101","","99999999","27002230","3G8K","A8000000"
"0","Z","8232","","","3","２Ｔ型","","4","２Ｔガタ","","0","0","20180101","","99999999","27002231","9CLN","A8000000"
"0","Z","8125","","","4","・２カ月","","4","２カゲツ","","0","0","20080101","","99999999","27001930","68KR","A8000000"
"0","Z","8051","","","2","２型","","3","２ガタ","","0","0","","","99999999","27000008","2317","A8000000"
"0","Z","8072","","","3","ＩＩ期","","2","２キ","","0","0","20061001","20080601","99999999","27001859","8DNM","A8000000"
"0","Z","8080","","","3","・２週","","4","２シュウ","","0","0","20080101","","99999999","27001885","92RS","A8000000"
"0","Z","7252","","","2","２週","","4","２シュウ","","0","0","20030401","","99999999","27001802","201N","A7000000"
"0","Z","8052","","","2","２度","","2","２ド","","0","0","","","99999999","27000009","4934","A8000000"
"0","Z","8176","","","3","３０型","","4","３０ガタ","","0","0","20150301","","99999999","27002138","4VB2","A8000000"
"0","Z","7102","","","3","３０週","","5","３０シュウ","","0","0","20030401","","99999999","27000060","5350","A7000000"
"0","Z","8108","","","4","・３０週","","5","３０シュウ","","0","0","20080101","","99999999","27001913","7GAU","A8000000"
"0","Z","8177","","","3","３１型","","4","３１ガタ","","0","0","20150301","","99999999","27002139","433F","A8000000"
"0","Z","8109","","","4","・３１週","","5","３１シュウ","","0","0","20080101","","99999999","27001914","5G8M","A8000000"
"0","Z","7103","","","3","３１週","","5","３１シュウ","","0","0","20030401","","99999999","27000061","5351","A7000000"
"0","Z","8178","","","3","３２型","","4","３２ガタ","","0","0","20150301","","99999999","27002140","7JGD","A8000000"
"0","Z","7104","","","3","３２週","","5","３２シュウ","","0","0","20030401","","99999999","27000062","5352","A7000000"
"0","Z","8110","","","4","・３２週","","5","３２シュウ","","0","0","20080101","","99999999","27001915","74D8","A8000000"
"0","Z","8179","","","3","３３型","","4","３３ガタ","","0","0","20150301","","99999999","27002141","98MK","A8000000"
"0","Z","7105","","","3","３３週","","5","３３シュウ","","0","0","20030401","","99999999","27000063","5353","A7000000"
"0","Z","8111","","","4","・３３週","","5","３３シュウ","","0","0","20080101","","99999999","27001916","8U5Q","A8000000"
"0","Z","8180","","","3","３４型","","4","３４ガタ","","0","0","20150301","","99999999","27002142","1S9G","A8000000"
"0","Z","7106","","","3","３４週","","5","３４シュウ","","0","0","20030401","","99999999","27000064","5354","A7000000"
"0","Z","8112","","","4","・３４週","","5","３４シュウ","","0","0","20080101","","99999999","27001917","1B59","A8000000"
"0","Z","8181","","","3","３５型","","4","３５ガタ","","0","0","20150301","","99999999","27002143","0JG6","A8000000"
"0","Z","8113","","","4","・３５週","","5","３５シュウ","","0","0","20080101","","99999999","27001918","2F3M","A8000000"
"0","Z","7107","","","3","３５週","","5","３５シュウ","","0","0","20030401","","99999999","27000065","5355","A7000000"
"0","Z","8182","","","3","３６型","","4","３６ガタ","","0","0","20150301","","99999999","27002144","0DST","A8000000"
"0","Z","7108","","","3","３６週","","5","３６シュウ","","0","0","20030401","","99999999","27000066","5356","A7000000"
"0","Z","8114","","","4","・３６週","","5","３６シュウ","","0","0","20080101","","99999999","27001919","48VG","A8000000"
"0","Z","8115","","","4","・３７週","","5","３７シュウ","","0","0","20080101","","99999999","27001920","0FF0","A8000000"
"0","Z","7109","","","3","３７週","","5","３７シュウ","","0","0","20030401","","99999999","27000067","5357","A7000000"
"0","Z","7110","","","3","３８週","","5","３８シュウ","","0","0","20030401","","99999999","27000068","5358","A7000000"
"0","Z","8116","","","4","・３８週","","5","３８シュウ","","0","0","20080101","","99999999","27001921","4E3S","A8000000"
"0","Z","8117","","","4","・３９週","","5","３９シュウ","","0","0","20080101","","99999999","27001922","9QBJ","A8000000"
"0","Z","7111","","","3","３９週","","5","３９シュウ","","0","0","20030401","","99999999","27000069","5359","A7000000"
"0","Z","8196","","","5","ＩＩＩＡ期","","3","３Ａキ","","0","0","20160601","20170601","99999999","27002186","199P","A8000000"
"0","Z","8197","","","5","ＩＩＩＢ期","","3","３Ｂキ","","0","0","20160601","20170601","99999999","27002187","16KJ","A8000000"
"0","Z","8198","","","5","ＩＩＩＣ期","","3","３Ｃキ","","0","0","20160601","20170601","99999999","27002188","9UKK","A8000000"
"0","Z","8126","","","4","・３カ月","","4","３カゲツ","","0","0","20080101","","99999999","27001931","8AHD","A8000000"
"0","Z","8053","","","2","３型","","3","３ガタ","","0","0","","","99999999","27000010","2079","A8000000"
"0","Z","8071","","","4","ＩＩＩ期","","2","３キ","","0","0","20061001","20080601","99999999","27001860","5PFK","A8000000"
"0","Z","8272","","","5","・３歯以上","","6","３シイジョウ","","0","0","20200101","","99999999","27002299","42KB","A8000000"
"0","Z","8081","","","3","・３週","","4","３シュウ","","0","0","20080101","","99999999","27001886","9NPN","A8000000"
"0","Z","7253","","","2","３週","","4","３シュウ","","0","0","20030401","","99999999","27001803","3NQE","A7000000"
"0","Z","8054","","","2","３度","","2","３ド","","0","0","","","99999999","27001419","4G2E","A8000000"
"0","Z","7112","","","3","４０週","","5","４０シュウ","","0","0","20030401","","99999999","27000070","5360","A7000000"
"0","Z","8118","","","4","・４０週","","5","４０シュウ","","0","0","20080101","","99999999","27001923","5GR0","A8000000"
"0","Z","8119","","","4","・４１週","","5","４１シュウ","","0","0","20080101","","99999999","27001924","44LU","A8000000"
"0","Z","7113","","","3","４１週","","5","４１シュウ","","0","0","20030401","","99999999","27000071","5361","A7000000"
"0","Z","7114","","","3","４２週","","5","４２シュウ","","0","0","20030401","","99999999","27000072","5362","A7000000"
"0","Z","8120","","","4","・４２週","","5","４２シュウ","","0","0","20080101","","99999999","27001925","9043","A8000000"
"0","Z","8121","","","4","・４３週","","5","４３シュウ","","0","0","20080101","","99999999","27001926","66ST","A8000000"
"0","Z","7115","","","3","４３週","","5","４３シュウ","","0","0","20030401","","99999999","27000073","5363","A7000000"
"0","Z","7116","","","3","４４週","","5","４４シュウ","","0","0","20030401","","99999999","27000074","5364","A7000000"
"0","Z","8122","","","4","・４４週","","5","４４シュウ","","0","0","20080101","","99999999","27001927","4ARQ","A8000000"
"0","Z","8123","","","4","・４５週","","5","４５シュウ","","0","0","20080101","","99999999","27001928","3K11","A8000000"
"0","Z","7117","","","3","４５週","","5","４５シュウ","","0","0","20030401","","99999999","27000075","5365","A7000000"
"0","Z","8199","","","4","ＩＶＡ期","","3","４Ａキ","","0","0","20160601","20170601","99999999","27002189","9F8J","A8000000"
"0","Z","8200","","","4","ＩＶＢ期","","3","４Ｂキ","","0","0","20160601","20170601","99999999","27002190","8B62","A8000000"
"0","Z","8201","","","4","ＩＶＣ期","","3","４Ｃキ","","0","0","20160601","20170601","99999999","27002191","6TEC","A8000000"
"0","Z","8127","","","4","・４カ月","","4","４カゲツ","","0","0","20080101","","99999999","27001932","9686","A8000000"
"0","Z","8055","","","2","４型","","3","４ガタ","","0","0","","","99999999","27000011","4113","A8000000"
"0","Z","8073","","","3","ＩＶ期","","2","４キ","","0","0","20061001","20080601","99999999","27001861","5UT2","A8000000"
"0","Z","7118","","","2","４週","","4","４シュウ","","0","0","20030401","","99999999","27000076","5324","A7000000"
"0","Z","8082","","","3","・４週","","4","４シュウ","","0","0","20080101","","99999999","27001887","1B8M","A8000000"
"0","Z","8056","","","2","４度","","2","４ド","","0","0","","","99999999","27001420","2VM2","A8000000"
"0","Z","8128","","","4","・５カ月","","4","５カゲツ","","0","0","20080101","","99999999","27001933","03EB","A8000000"
"0","Z","8151","","","2","５型","","3","５ガタ","","0","0","20150301","","99999999","27002145","4SG0","A8000000"
"0","Z","7119","","","2","５週","","4","５シュウ","","0","0","20030401","","99999999","27000077","5325","A7000000"
"0","Z","8083","","","3","・５週","","4","５シュウ","","0","0","20080101","","99999999","27001888","6QCK","A8000000"
"0","Z","8129","","","4","・６カ月","","4","６カゲツ","","0","0","20080101","","99999999","27001934","2JF8","A8000000"
"0","Z","8152","","","2","６型","","3","６ガタ","","0","0","20150301","","99999999","27002146","356F","A8000000"
"0","Z","8273","","","5","・６歯以上","","6","６シイジョウ","","0","0","20200101","","99999999","27002300","0BF8","A8000000"
"0","Z","7120","","","2","６週","","4","６シュウ","","0","0","20030401","","99999999","27000078","5326","A7000000"
"0","Z","8084","","","3","・６週","","4","６シュウ","","0","0","20080101","","99999999","27001889","6A8S","A8000000"
"0","Z","8130","","","4","・７カ月","","4","７カゲツ","","0","0","20080101","","99999999","27001935","7L59","A8000000"
"0","Z","8153","","","2","７型","","3","７ガタ","","0","0","20150301","","99999999","27002147","91VJ","A8000000"
"0","Z","7121","","","2","７週","","4","７シュウ","","0","0","20030401","","99999999","27000079","5327","A7000000"
"0","Z","8085","","","3","・７週","","4","７シュウ","","0","0","20080101","","99999999","27001890","5860","A8000000"
"0","Z","8131","","","4","・８カ月","","4","８カゲツ","","0","0","20080101","","99999999","27001936","8B4P","A8000000"
"0","Z","8154","","","2","８型","","3","８ガタ","","0","0","20150301","","99999999","27002148","0U25","A8000000"
"0","Z","8086","","","3","・８週","","4","８シュウ","","0","0","20080101","","99999999","27001891","0JSF","A8000000"
"0","Z","7122","","","2","８週","","4","８シュウ","","0","0","20030401","","99999999","27000080","5328","A7000000"
"0","Z","8132","","","4","・９カ月","","4","９カゲツ","","0","0","20080101","","99999999","27001937","7DSV","A8000000"
"0","Z","8155","","","2","９型","","3","９ガタ","","0","0","20150301","","99999999","27002149","6SBL","A8000000"
"0","Z","8087","","","3","・９週","","4","９シュウ","","0","0","20080101","","99999999","27001892","678S","A8000000"
"0","Z","7123","","","2","９週","","4","９シュウ","","0","0","20030401","","99999999","27000081","5329","A7000000"
"0","Z","7471","","","5","ＡＦＰ産生","","7","ＡＦＰサンセイ","","0","0","20140101","","99999999","27002107","8LEA","A7000000"
"0","Z","7533","","","17","ＡＬＫチロシンキナーゼ阻害剤抵抗性","","22","ＡＬＫチロシンキナーゼソガイザイテイコウセイ","","0","0","20190601","","99999999","27002257","84U3","A5000000"
"0","Z","7485","","","10","ＡＬＫ融合遺伝子陽性","","15","ＡＬＫユウゴウイデンシヨウセイ","","0","0","20150601","","99999999","27002161","83FE","A7000000"
"0","Z","8237","","","7","・ＡＳＩＡ－Ａ","","6","ＡＳＩＡ－Ａ","","0","0","20190601","","99999999","27002258","3KSH","A8000000"
"0","Z","8238","","","7","・ＡＳＩＡ－Ｂ","","6","ＡＳＩＡ－Ｂ","","0","0","20190601","","99999999","27002259","5SFK","A8000000"
"0","Z","8239","","","7","・ＡＳＩＡ－Ｃ","","6","ＡＳＩＡ－Ｃ","","0","0","20190601","","99999999","27002260","6LSP","A8000000"
"0","Z","8043","","","2","Ａ型","","3","Ａガタ","","0","0","","","99999999","27000012","1483","A8000000"
"0","Z","7486","","","11","ＢＲＡＦ遺伝子変異陽性","","15","ＢＲＡＦイデンシヘンイヨウセイ","","0","0","20150601","","99999999","27002162","6RPK","A7000000"
"0","Z","7520","","","12","ＢＲＣＡ１遺伝子変異陽性","","16","ＢＲＣＡ１イデンシヘンイヨウセイ","","0","0","20190101","","99999999","27002244","38JR","A7000000"
"0","Z","7521","","","12","ＢＲＣＡ２遺伝子変異陽性","","16","ＢＲＣＡ２イデンシヘンイヨウセイ","","0","0","20190101","","99999999","27002245","45G3","A7000000"
"0","Z","7522","","","11","ＢＲＣＡ遺伝子変異陽性","","15","ＢＲＣＡイデンシヘンイヨウセイ","","0","0","20190101","","99999999","27002246","8CJ6","A7000000"
"0","Z","8044","","","2","Ｂ型","","3","Ｂガタ","","0","0","","","99999999","27000013","1485","A8000000"
"0","Z","7540","","","6","ＣＤ１９陽性","","8","ＣＤ１９ヨウセイ","","0","0","20200101","","99999999","27002301","8TBS","A7000000"
"0","Z","7468","","","6","ＣＤ２０陽性","","8","ＣＤ２０ヨウセイ","","0","0","20131001","","99999999","27002101","9K9M","A7000000"
"0","Z","7517","","","6","ＣＤ２２陽性","","8","ＣＤ２２ヨウセイ","","0","0","20180601","","99999999","27002241","72A0","A7000000"
"0","Z","7534","","","6","ＣＤ３０陽性","","8","ＣＤ３０ヨウセイ","","0","0","20190601","","99999999","27002261","1TG3","A7000000"
"0","Z","1126","","","4","ＣＭ関節","","6","ＣＭカンセツ","","0","0","","","99999999","27001416","1MBJ","A1000000"
"0","Z","8045","","","2","Ｃ型","","3","Ｃガタ","","0","0","","","99999999","27000014","1490","A8000000"
"0","Z","1124","","","5","ＤＩＰ関節","","7","ＤＩＰカンセツ","","0","0","","","99999999","27000375","3716","A1000000"
"0","Z","8046","","","2","Ｄ型","","3","Ｄガタ","","0","0","","","99999999","27000015","1492","A8000000"
"0","Z","7503","","","14","ＥＧＦＲ　Ｔ７９０Ｍ変異陽性","","17","ＥＧＦＲ　Ｔ７９０Ｍヘンイヨウセイ","","0","0","20170601","","99999999","27002195","9D69","A7000000"
"0","Z","7469","","","11","ＥＧＦＲ遺伝子変異陽性","","15","ＥＧＦＲイデンシヘンイヨウセイ","","0","0","20131001","","99999999","27002102","0KS4","A7000000"
"0","Z","7504","","","18","ＥＧＦＲチロシンキナーゼ阻害薬抵抗性","","23","ＥＧＦＲチロシンキナーゼソガイヤクテイコウセイ","","0","0","20170601","","99999999","27002196","0CRD","A5000000"
"0","Z","7569","","","11","ＥＺＨ２遺伝子変異陽性","","15","ＥＺＨ２イデンシヘンイヨウセイ","","0","0","20220101","","99999999","27002334","6UJ3","A7000000"
"0","Z","8047","","","2","Ｅ型","","3","Ｅガタ","","0","0","","","99999999","27000016","1491","A8000000"
"0","Z","7596","","","12","ＦＧＦＲ１融合遺伝子陽性","","17","ＦＧＦＲ１ユウゴウイデンシヨウセイ","","0","0","20240101","","99999999","27002366","9HKA","A7000000"
"0","Z","7570","","","12","ＦＧＦＲ２融合遺伝子陽性","","17","ＦＧＦＲ２ユウゴウイデンシヨウセイ","","0","0","20220101","","99999999","27002335","7FMQ","A7000000"
"0","Z","7571","","","12","ＦＧＦＲ阻害剤投与に伴う","","17","ＦＧＦＲソガイザイトウヨニトモナウ","","0","0","20220101","","99999999","27002336","9K0A","A3000000"
"0","Z","7535","","","11","ＦＬＴ３遺伝子変異陽性","","15","ＦＬＴ３イデンシヘンイヨウセイ","","0","0","20190601","","99999999","27002262","47DN","A7000000"
"0","Z","7541","","","7","Ｇ－ＣＳＦ産生","","9","Ｇ－ＣＳＦサンセイ","","0","0","20200101","","99999999","27002302","8H4A","A7000000"
"0","Z","7523","","","10","ＧＬＡ遺伝子変異陽性","","14","ＧＬＡイデンシヘンイヨウセイ","","0","0","20190101","","99999999","27002247","4MJV","A7000000"
"0","Z","7597","","","18","ＨＥＲ２（ＥＲＢＢ２）遺伝子変異陽性","","22","ＨＥＲ２（ＥＲＢＢ２）イデンシヘンイヨウセイ","","0","0","20240101","","99999999","27002367","0MEQ","A7000000"
"0","Z","7524","","","6","ＨＥＲ２陰性","","8","ＨＥＲ２インセイ","","0","0","20190101","","99999999","27002248","8S1B","A7000000"
"0","Z","7598","","","7","ＨＥＲ２低発現","","10","ＨＥＲ２テイハツゲン","","0","0","20240101","","99999999","27002368","38V1","A7000000"
"0","Z","7554","","","6","ＨＥＲ２陽性","","8","ＨＥＲ２ヨウセイ","","0","0","20210101","","99999999","27002319","4T94","A7000000"
"0","Z","1122","","","4","ＩＰ関節","","6","ＩＰカンセツ","","0","0","","","99999999","27000376","4567","A1000000"
